grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,6,12470,37,2760,9,2180,8,1200,5
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,7,5520,20,2890,9,1110,6,1790,5
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,8,750,3,270,1,240,1,190,1
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,9,3090,12,840,2,680,3,330,1
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,10,45500,62,8720,12,7870,16,2150,7
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,11,580,3,170,1,310,2,330,2
般,2025-02-06,日本トーター杯BTS北九州MD開設18周年記念競走,12,11770,42,950,4,5300,18,2940,10
般,2025-02-05,日本トーター杯BTS北九州MD開設18周年記念競走,1,2170,7,330,1,820,3,320,1
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,1,2790,7,570,2,790,3,420,1
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,2,8050,30,1060,6,2760,11,660,3
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,3,5160,24,660,3,1830,12,640,2
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,4,1650,8,500,3,480,2,230,1
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,5,940,5,450,3,490,3,280,2
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,6,7440,26,450,1,4000,13,1470,6
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,7,14220,71,2460,15,3460,17,2400,13
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,8,1940,6,1230,5,270,2,270,2
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,9,2320,8,910,4,280,1,250,1
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,10,1070,4,260,1,390,2,440,3
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,11,6870,21,1570,8,1180,5,270,2
般,2025-02-04,日本トーター杯BTS北九州MD開設18周年記念競走,12,3850,17,210,1,1610,8,790,4
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,1,1780,6,1020,5,510,3,490,3
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,2,16000,85,3600,17,3990,22,6020,14
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,3,2080,8,290,1,510,2,520,2
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,4,45150,70,2980,9,16370,20,3470,8
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,5,1350,5,190,1,1490,3,660,2
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,6,290,1,100,1,160,1,120,1
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,7,2810,6,400,2,970,4,240,1
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,8,7470,20,240,1,3310,8,490,2
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,9,3490,13,1130,5,1800,8,2470,7
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,10,1760,8,1050,5,310,2,250,2
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,11,2820,8,1790,9,290,1,220,1
般,2025-02-03,日本トーター杯BTS北九州MD開設18周年記念競走,12,3180,14,470,1,1210,6,510,3
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,1,4000,17,1060,6,620,2,530,4
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,2,6020,23,2050,8,1250,6,650,3
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,3,3890,17,820,5,650,4,140,1
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,4,1960,7,570,3,500,2,130,1
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,5,690,2,360,1,230,1,330,2
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,6,880,2,220,1,460,2,360,2
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,7,1140,4,470,3,250,2,160,1
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,8,610,3,190,1,440,2,230,2
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,9,660,2,220,1,420,2,370,2
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,10,14560,39,7540,16,4270,12,3470,9
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,11,620,1,290,1,240,1,160,1
般,2025-02-02,日本トーター杯BTS北九州MD開設18周年記念競走,12,1180,3,830,4,210,1,180,1
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,1,900,1,500,1,460,1,240,1
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,2,43710,94,8400,20,8360,23,6180,13
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,3,2330,5,470,2,440,2,440,1
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,4,1820,8,260,1,1120,7,930,3
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,5,3830,13,740,4,1420,4,290,2
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,6,10330,36,450,2,4310,11,470,3
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,7,1630,5,210,1,870,3,1300,3
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,8,510,2,330,2,170,1,120,1
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,9,2980,11,780,5,940,4,540,4
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,10,39720,63,1190,9,11390,23,4810,9
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,11,2460,9,470,2,1050,4,810,3
般,2025-02-01,日本トーター杯BTS北九州MD開設18周年記念競走,12,3310,11,1930,7,310,2,190,1
