grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-06-27,唐十杯,6,60450,80,3930,11,15610,23,7000,13
般,2024-06-27,唐十杯,7,2780,12,180,1,2080,7,950,3
般,2024-06-27,唐十杯,8,540,2,380,2,170,1,160,1
般,2024-06-27,唐十杯,9,1660,6,860,5,340,2,220,1
般,2024-06-27,唐十杯,10,4320,14,2640,8,330,1,350,2
般,2024-06-27,唐十杯,11,15610,43,680,5,2850,7,440,2
般,2024-06-27,唐十杯,12,1660,4,660,3,620,3,580,4
般,2024-06-26,唐十杯,1,3660,14,300,1,2200,7,630,2
般,2024-06-26,唐十杯,2,12630,38,1080,5,4390,13,850,4
般,2024-06-26,唐十杯,3,5080,23,610,3,2340,10,950,6
般,2024-06-26,唐十杯,4,18220,54,970,5,5260,18,1710,9
般,2024-06-26,唐十杯,5,1130,3,660,4,240,1,200,1
般,2024-06-26,唐十杯,6,2210,8,770,4,770,3,680,3
般,2024-06-26,唐十杯,7,650,2,350,2,290,1,200,1
般,2024-06-26,唐十杯,8,360,1,170,1,190,1,220,2
般,2024-06-26,唐十杯,9,50540,73,4020,10,9690,21,6620,10
般,2024-06-26,唐十杯,10,1890,8,330,1,490,4,550,2
般,2024-06-26,唐十杯,11,1020,3,550,3,270,1,360,2
般,2024-06-26,唐十杯,12,2390,10,1590,8,590,2,560,2
般,2024-06-25,唐十杯,1,640,1,220,1,240,2,210,1
般,2024-06-25,唐十杯,2,37960,101,2540,12,6880,19,3900,11
般,2024-06-25,唐十杯,3,4160,13,2110,9,770,4,970,4
般,2024-06-25,唐十杯,4,660,1,280,1,260,1,500,3
般,2024-06-25,唐十杯,5,1450,7,200,1,880,4,170,1
般,2024-06-25,唐十杯,6,780,1,280,1,450,1,300,1
般,2024-06-25,唐十杯,7,19740,44,2790,9,6040,14,1380,6
般,2024-06-25,唐十杯,8,1990,8,570,3,780,3,470,3
般,2024-06-25,唐十杯,9,33520,43,900,6,7270,9,740,4
般,2024-06-25,唐十杯,10,2450,9,1570,9,680,3,370,3
般,2024-06-25,唐十杯,11,3860,13,1250,6,930,4,1120,4
般,2024-06-25,唐十杯,12,5770,16,370,1,1620,6,560,4
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,1,1510,1,360,1,840,3,330,1
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,2,1180,5,810,4,480,2,300,2
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,3,1280,2,320,1,850,5,520,3
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,4,27380,68,870,4,17200,27,2330,8
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,5,290,1,140,1,190,1,170,1
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,6,3900,14,2300,7,570,3,450,3
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,7,19500,47,6070,13,4170,12,3390,8
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,8,1670,6,1180,5,420,2,260,2
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,9,1200,4,660,3,290,1,240,1
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,10,3090,10,270,1,1200,5,260,1
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,11,1380,3,270,1,520,2,380,2
般,2024-06-20,中間市行橋市競艇組合施行55周年記念競走,12,2670,9,1400,6,510,3,480,3
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,1,2150,6,640,3,450,1,470,2
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,2,1170,1,540,2,840,4,390,1
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,3,3440,14,440,2,1120,4,560,3
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,4,4550,20,1570,7,620,2,240,1
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,5,500,1,160,1,260,1,250,2
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,6,1900,6,310,1,1060,4,210,1
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,7,3140,13,2180,9,280,1,240,1
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,8,600,2,180,1,390,2,310,2
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,9,1810,6,1340,6,320,2,280,2
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,10,11260,30,450,2,3340,9,790,3
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,11,20500,32,3310,9,3420,7,3190,7
般,2024-06-19,中間市行橋市競艇組合施行55周年記念競走,12,21700,66,1800,6,8980,21,6930,13
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,1,15160,72,2330,15,3270,16,1750,10
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,2,15830,70,2100,11,1910,10,590,3
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,3,1350,2,240,1,790,3,600,3
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,4,910,2,200,1,560,3,240,1
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,5,990,4,670,3,190,1,190,1
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,6,990,2,290,1,570,3,410,2
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,7,780,1,220,1,400,1,190,1
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,8,39470,49,3110,10,7290,12,2220,6
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,9,1580,6,620,3,750,3,450,3
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,10,1220,3,1000,5,230,1,140,1
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,11,6580,17,5470,10,660,3,380,3
般,2024-06-18,中間市行橋市競艇組合施行55周年記念競走,12,17750,56,2870,10,6120,17,2380,9
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,1,1710,4,810,4,280,1,290,1
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,3,3430,12,660,3,870,3,470,2
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,4,1830,5,690,2,710,3,560,3
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,5,1200,6,810,4,290,2,200,1
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,6,4990,20,450,2,1850,8,1110,5
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,7,1220,2,370,1,680,4,280,1
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,8,1810,7,540,3,440,2,130,1
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,9,2530,9,230,1,1420,6,840,4
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,10,910,5,380,1,250,1,350,3
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,11,790,3,440,2,250,1,170,1
般,2024-06-17,中間市行橋市競艇組合施行55周年記念競走,12,580,2,230,1,290,2,240,2
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,1,5450,22,450,1,1990,8,490,3
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,2,5810,22,1910,8,1240,5,420,2
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,3,730,1,200,1,480,2,240,1
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,4,17440,56,900,4,6620,23,1000,3
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,5,1940,7,1160,4,190,1,190,1
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,6,2560,8,520,2,590,2,170,1
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,7,690,1,230,1,270,1,220,1
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,8,1590,6,510,2,680,3,660,4
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,9,3270,11,1760,7,400,2,360,2
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,10,10630,30,5570,12,2220,8,940,5
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,11,630,1,270,1,220,1,250,1
般,2024-06-16,中間市行橋市競艇組合施行55周年記念競走,12,1000,4,720,4,240,1,190,1
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,1,1000,4,590,3,190,1,190,1
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,2,10850,45,1080,5,3170,11,1400,5
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,3,1320,1,350,1,630,2,570,2
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,4,18760,74,3180,17,8280,27,1700,9
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,5,3660,14,160,1,2620,7,2390,6
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,6,120240,107,6710,15,26770,30,12780,14
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,7,770,3,270,1,320,2,170,1
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,8,86120,62,5830,9,30330,20,6400,12
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,9,1040,3,410,2,390,1,160,1
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,10,23700,48,5560,15,3910,10,2600,8
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,11,1850,7,200,1,480,3,190,1
般,2024-06-15,中間市行橋市競艇組合施行55周年記念競走,12,4750,17,1390,8,1640,6,1040,5
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,1,3200,10,800,4,1100,4,810,4
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,2,1140,2,190,1,760,5,560,3
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,3,4840,17,2100,9,810,3,500,3
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,4,19020,68,1150,6,4170,20,2980,9
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,5,710,3,220,1,280,2,370,2
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,6,1950,8,1120,4,730,3,610,4
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,7,2090,9,870,3,380,2,150,1
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,8,310,1,180,1,160,1,140,1
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,9,3100,13,1090,5,450,2,480,2
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,10,15720,26,1080,6,2530,7,280,1
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,11,4640,15,940,6,1100,4,1000,4
般,2024-06-14,中間市行橋市競艇組合施行55周年記念競走,12,1390,5,550,3,360,2,400,3
般,2024-06-07,ギラヴァンツ北九州杯,1,2480,8,560,3,1100,3,310,1
般,2024-06-07,ギラヴァンツ北九州杯,2,1660,4,430,2,670,3,230,1
般,2024-06-07,ギラヴァンツ北九州杯,3,1730,5,360,2,500,2,210,1
般,2024-06-07,ギラヴァンツ北九州杯,4,1210,2,120,1,470,3,220,1
般,2024-06-07,ギラヴァンツ北九州杯,5,1570,6,220,1,600,3,490,3
般,2024-06-07,ギラヴァンツ北九州杯,6,920,1,300,1,340,1,300,1
般,2024-06-07,ギラヴァンツ北九州杯,7,6840,24,560,3,3090,11,1580,7
般,2024-06-07,ギラヴァンツ北九州杯,8,3910,14,1290,6,930,4,800,4
般,2024-06-07,ギラヴァンツ北九州杯,9,28340,65,1400,8,10230,22,5000,14
般,2024-06-07,ギラヴァンツ北九州杯,10,5360,14,590,3,1430,5,220,1
般,2024-06-07,ギラヴァンツ北九州杯,11,1570,6,390,2,630,3,830,3
般,2024-06-07,ギラヴァンツ北九州杯,12,7290,21,850,5,1390,5,310,2
般,2024-06-06,ギラヴァンツ北九州杯,1,44580,90,3650,13,14790,26,2440,10
般,2024-06-06,ギラヴァンツ北九州杯,2,3740,14,1100,5,1350,5,780,4
般,2024-06-06,ギラヴァンツ北九州杯,3,120130,113,6650,15,15370,28,3330,12
般,2024-06-06,ギラヴァンツ北九州杯,4,4320,19,1430,8,340,1,1240,3
般,2024-06-06,ギラヴァンツ北九州杯,5,1240,4,640,4,590,3,380,2
般,2024-06-06,ギラヴァンツ北九州杯,6,1580,6,690,3,390,1,420,2
般,2024-06-06,ギラヴァンツ北九州杯,7,2400,9,290,1,1160,6,160,1
般,2024-06-06,ギラヴァンツ北九州杯,8,1030,4,330,1,450,3,310,2
般,2024-06-06,ギラヴァンツ北九州杯,9,670,2,220,1,340,2,320,2
般,2024-06-06,ギラヴァンツ北九州杯,10,580,2,200,1,270,2,290,2
般,2024-06-06,ギラヴァンツ北九州杯,11,660,3,480,2,230,1,180,1
般,2024-06-06,ギラヴァンツ北九州杯,12,1730,5,840,3,300,1,230,1
般,2024-06-05,ギラヴァンツ北九州杯,1,1460,3,450,2,920,4,790,3
般,2024-06-05,ギラヴァンツ北九州杯,2,22850,51,3940,13,4390,13,3300,10
般,2024-06-05,ギラヴァンツ北九州杯,3,1030,3,460,2,500,1,170,1
般,2024-06-05,ギラヴァンツ北九州杯,4,187020,114,17350,19,24850,26,96750,15
般,2024-06-05,ギラヴァンツ北九州杯,5,600,2,360,2,220,1,190,1
般,2024-06-05,ギラヴァンツ北九州杯,6,1270,4,360,1,600,2,140,1
般,2024-06-05,ギラヴァンツ北九州杯,7,620,1,180,1,310,1,200,1
般,2024-06-05,ギラヴァンツ北九州杯,8,500,2,330,2,150,1,110,1
般,2024-06-05,ギラヴァンツ北九州杯,9,1100,5,820,3,300,1,170,1
般,2024-06-05,ギラヴァンツ北九州杯,10,540,1,200,1,220,1,160,1
般,2024-06-05,ギラヴァンツ北九州杯,11,19090,56,6790,18,2850,11,1620,6
般,2024-06-05,ギラヴァンツ北九州杯,12,4810,17,1950,9,660,3,450,2
般,2024-06-04,ギラヴァンツ北九州杯,1,3250,10,730,6,1110,4,890,4
般,2024-06-04,ギラヴァンツ北九州杯,2,1140,3,720,3,290,1,130,1
般,2024-06-04,ギラヴァンツ北九州杯,3,3640,12,1440,6,740,3,410,1
般,2024-06-04,ギラヴァンツ北九州杯,4,9010,28,5010,10,3490,10,1920,7
般,2024-06-04,ギラヴァンツ北九州杯,5,4490,17,750,3,1280,6,1490,5
般,2024-06-04,ギラヴァンツ北九州杯,6,10170,36,2570,8,1850,7,1920,7
般,2024-06-04,ギラヴァンツ北九州杯,7,2240,7,310,1,1260,5,300,1
般,2024-06-04,ギラヴァンツ北九州杯,8,2560,7,130,1,1280,5,200,2
般,2024-06-04,ギラヴァンツ北九州杯,9,1970,8,1020,5,250,1,340,2
般,2024-06-04,ギラヴァンツ北九州杯,10,1240,4,350,1,290,1,150,1
般,2024-06-04,ギラヴァンツ北九州杯,11,2560,10,900,6,730,3,630,3
般,2024-06-04,ギラヴァンツ北九州杯,12,670,1,370,1,230,1,220,1
般,2024-06-03,ギラヴァンツ北九州杯,1,1290,3,370,1,650,3,270,1
般,2024-06-03,ギラヴァンツ北九州杯,2,4690,20,320,1,3130,13,1040,5
般,2024-06-03,ギラヴァンツ北九州杯,3,5570,23,1250,7,1560,8,1000,6
般,2024-06-03,ギラヴァンツ北九州杯,4,2740,9,520,3,730,2,590,4
般,2024-06-03,ギラヴァンツ北九州杯,5,4080,12,210,1,1730,5,250,2
般,2024-06-03,ギラヴァンツ北九州杯,6,4860,18,320,1,1330,6,1300,7
般,2024-06-03,ギラヴァンツ北九州杯,7,710,2,330,2,300,1,180,1
般,2024-06-03,ギラヴァンツ北九州杯,8,520,1,140,1,420,2,200,1
般,2024-06-03,ギラヴァンツ北九州杯,9,2970,14,1500,7,960,5,1390,4
般,2024-06-03,ギラヴァンツ北九州杯,10,1270,4,250,1,510,2,810,3
般,2024-06-03,ギラヴァンツ北九州杯,11,850,2,340,1,330,1,160,1
般,2024-06-03,ギラヴァンツ北九州杯,12,840,2,610,3,190,1,160,1
般,2024-06-02,ギラヴァンツ北九州杯,1,660,1,230,1,320,1,240,1
般,2024-06-02,ギラヴァンツ北九州杯,2,7930,35,560,2,3020,13,2700,9
般,2024-06-02,ギラヴァンツ北九州杯,3,2440,7,450,1,1580,7,670,3
般,2024-06-02,ギラヴァンツ北九州杯,4,1270,3,640,2,290,1,170,1
般,2024-06-02,ギラヴァンツ北九州杯,5,400,1,160,1,160,1,320,3
般,2024-06-02,ギラヴァンツ北九州杯,6,2680,12,890,4,400,1,170,1
般,2024-06-02,ギラヴァンツ北九州杯,7,6570,25,1590,5,1880,6,2020,8
般,2024-06-02,ギラヴァンツ北九州杯,8,730,3,160,1,340,2,450,2
般,2024-06-02,ギラヴァンツ北九州杯,9,33490,59,1580,7,11240,17,1520,5
般,2024-06-02,ギラヴァンツ北九州杯,10,1280,5,440,2,600,2,520,3
般,2024-06-02,ギラヴァンツ北九州杯,11,1320,5,930,4,200,1,190,1
般,2024-06-02,ギラヴァンツ北九州杯,12,840,1,390,1,270,1,230,1
