grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2023-10-24,夜王S3戦SkyFight福岡日総希カップダービー,10,1720,6,840,3,390,2,290,2
般,2023-10-24,夜王S3戦SkyFight福岡日総希カップダービー,11,2530,8,1670,6,510,2,500,2
般,2023-10-24,夜王S3戦SkyFight福岡日総希カップダービー,12,7780,21,1830,8,1490,6,1800,6
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,1,92060,101,17870,20,11690,21,8160,13
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,2,13100,40,4340,14,1670,5,1550,8
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,3,3820,13,1240,5,1820,8,440,2
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,4,1630,6,430,2,750,3,190,1
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,5,2930,11,1610,4,660,2,460,2
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,6,8860,26,3200,10,1400,5,1000,4
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,7,1880,7,720,3,320,2,210,1
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,8,1580,5,160,1,810,3,130,1
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,9,2160,8,760,4,500,2,530,2
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,10,7070,24,2620,9,1120,4,1660,4
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,11,30810,61,7710,17,8050,18,2200,7
般,2023-10-23,夜王S3戦SkyFight福岡日総希カップダービー,12,1130,3,530,2,270,1,250,1
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,1,1170,1,410,1,500,2,340,1
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,2,41940,78,5830,15,23650,27,3550,12
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,3,6450,32,820,5,2670,12,1190,5
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,4,14700,50,4170,14,2260,10,2120,9
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,5,1100,3,590,3,320,1,240,1
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,6,870,3,600,3,280,1,240,1
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,7,3900,16,930,4,870,5,310,2
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,8,2900,11,1000,7,800,4,550,4
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,9,13690,33,910,5,2810,7,450,3
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,10,320,1,190,1,210,1,160,1
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,11,550,2,220,1,260,1,180,1
般,2023-10-06,第29回北九州市長杯北九州市制60周年記念,12,18990,47,4800,15,3730,9,2300,7
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,1,10360,48,640,2,2250,10,1100,5
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,2,8840,35,2140,10,750,3,380,1
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,3,32420,91,1380,5,7680,24,1310,7
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,4,24230,85,2030,12,3030,19,2210,10
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,5,220,1,100,1,190,1,170,1
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,6,5810,22,1060,5,2060,8,400,2
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,7,2270,10,780,4,530,2,310,2
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,8,690,2,540,2,170,1,250,1
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,9,440,1,270,1,230,1,240,1
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,10,6060,19,230,1,2690,8,1270,6
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,11,710,2,350,2,230,1,170,1
般,2023-10-05,第29回北九州市長杯北九州市制60周年記念,12,3350,11,930,4,600,1,220,1
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,1,3740,13,650,1,1270,6,650,3
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,2,15950,71,1420,7,5300,23,1270,4
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,3,3110,8,1630,10,750,3,560,2
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,4,2450,8,410,2,1560,4,1030,3
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,5,5260,14,370,2,1190,4,360,2
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,6,18050,46,2340,8,1890,7,240,1
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,7,1100,4,530,2,260,1,220,1
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,8,540,2,150,1,330,2,250,2
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,9,2090,6,960,4,520,2,490,3
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,10,920,2,480,2,280,1,190,1
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,11,2570,13,690,3,710,4,420,3
般,2023-10-04,第29回北九州市長杯北九州市制60周年記念,12,8840,23,300,1,5300,11,1430,5
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,1,2870,11,900,4,710,3,450,3
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,2,3500,13,370,1,2080,8,510,2
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,3,7970,33,2960,14,1150,6,270,2
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,4,5030,20,1180,5,1530,7,1130,6
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,5,400,1,190,1,330,2,230,1
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,6,2080,9,380,2,560,2,150,1
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,7,2240,8,810,3,350,2,240,1
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,8,4960,15,910,4,1780,5,820,5
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,9,960,5,280,1,320,2,440,3
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,10,1360,4,520,3,250,1,230,1
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,11,13920,30,6020,12,2760,7,1210,5
般,2023-10-03,第29回北九州市長杯北九州市制60周年記念,12,40610,42,1060,5,8620,15,1980,5
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,1,71290,108,10130,20,10670,22,4030,15
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,2,1700,1,570,2,580,1,310,1
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,3,36710,75,5420,11,12540,21,7750,12
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,4,3400,12,960,3,720,3,720,4
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,5,2820,10,220,1,660,4,160,1
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,6,1860,10,530,3,720,4,410,3
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,7,3260,11,1370,6,500,2,470,2
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,8,600,1,230,1,380,2,170,1
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,9,4070,16,1170,8,640,3,580,2
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,10,830,3,370,2,330,1,290,2
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,11,3980,13,440,3,1070,5,200,1
匠,2023-10-01,マスターズリーグ第6戦九州スポーツ杯,12,650,1,330,1,240,1,200,1
