grade,date,race_name,race_no,3連単オッズ,3連単人気,3連複オッズ,3連複人気,2連単オッズ,2連単人気,2連複オッズ,2連複人気
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,2,1380,4,290,1,930,4,210,1
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,3,8250,28,1830,6,2370,8,930,4
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,4,2480,6,450,1,880,3,830,5
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,5,1170,5,480,3,660,3,530,3
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,6,2260,7,520,2,660,1,240,1
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,7,670,2,230,1,450,2,420,2
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,8,510,2,210,1,300,2,150,1
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,9,1390,6,590,3,390,2,400,2
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,10,58290,85,14140,20,7880,18,4490,10
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,11,1230,3,640,2,300,1,270,1
般,2024-09-11,ミッドナイトボートレース第42回日本財団会長杯,12,3360,15,1280,7,610,4,590,4
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,1,10080,36,820,4,2330,10,840,4
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,2,1160,3,250,1,470,2,260,1
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,3,1770,6,160,1,970,6,410,3
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,4,1390,5,260,1,650,3,710,2
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,5,2400,8,1030,5,170,1,280,2
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,6,9930,32,1490,5,2990,9,1400,4
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,7,5130,17,1500,5,1230,6,1640,5
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,8,490,1,180,1,230,1,220,1
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,9,5240,17,560,3,1910,6,2590,5
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,10,59590,81,1400,7,16490,26,10620,14
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,11,3320,14,1300,5,690,3,550,2
般,2024-09-10,ミッドナイトボートレース第42回日本財団会長杯,12,2900,12,1650,7,250,1,180,1
般,2024-09-08,西日本スポーツ杯,1,8030,35,1040,7,2350,13,740,4
般,2024-09-08,西日本スポーツ杯,2,1030,1,390,1,500,1,500,1
般,2024-09-08,西日本スポーツ杯,3,4120,16,1090,5,1470,8,700,4
般,2024-09-08,西日本スポーツ杯,4,1410,4,660,4,590,3,320,2
般,2024-09-08,西日本スポーツ杯,5,970,3,630,3,290,1,280,2
般,2024-09-08,西日本スポーツ杯,6,4110,16,1570,6,1330,5,660,4
般,2024-09-08,西日本スポーツ杯,7,3000,10,1350,6,680,3,550,3
般,2024-09-08,西日本スポーツ杯,8,1820,5,340,2,810,4,640,4
般,2024-09-08,西日本スポーツ杯,9,1330,5,470,3,420,3,580,3
般,2024-09-08,西日本スポーツ杯,10,660,1,320,1,280,1,200,1
般,2024-09-08,西日本スポーツ杯,11,2380,10,1250,5,540,2,660,3
般,2024-09-08,西日本スポーツ杯,12,1320,5,730,4,240,1,190,1
般,2024-09-07,西日本スポーツ杯,1,4550,12,1790,14,1210,1,1130,6
般,2024-09-07,西日本スポーツ杯,2,3740,16,2710,9,360,1,400,2
般,2024-09-07,西日本スポーツ杯,3,71050,117,5530,17,9430,24,950,5
般,2024-09-07,西日本スポーツ杯,4,1070,1,390,1,420,1,390,1
般,2024-09-07,西日本スポーツ杯,5,3980,12,180,1,1860,5,390,2
般,2024-09-07,西日本スポーツ杯,6,2430,10,250,1,1870,7,1810,9
般,2024-09-07,西日本スポーツ杯,7,2680,8,730,3,1070,4,1030,4
般,2024-09-07,西日本スポーツ杯,8,530,2,310,2,210,1,130,1
般,2024-09-07,西日本スポーツ杯,9,2490,8,1240,5,410,2,430,2
般,2024-09-07,西日本スポーツ杯,10,2570,9,280,1,910,4,150,1
般,2024-09-07,西日本スポーツ杯,11,1490,7,650,3,390,2,610,3
般,2024-09-07,西日本スポーツ杯,12,20910,45,2440,7,4580,12,750,3
般,2024-09-06,西日本スポーツ杯,1,3970,12,1710,11,1360,6,810,4
般,2024-09-06,西日本スポーツ杯,2,4190,18,1230,7,1430,7,1430,8
般,2024-09-06,西日本スポーツ杯,3,1770,3,800,2,570,1,570,2
般,2024-09-06,西日本スポーツ杯,4,2920,9,730,5,880,2,670,2
般,2024-09-06,西日本スポーツ杯,5,490,2,350,2,210,1,160,1
般,2024-09-06,西日本スポーツ杯,6,2450,9,420,2,1610,6,780,3
般,2024-09-06,西日本スポーツ杯,7,1000,1,310,1,420,1,390,2
般,2024-09-06,西日本スポーツ杯,8,780,3,510,2,240,1,220,1
般,2024-09-06,西日本スポーツ杯,9,960,2,430,1,280,1,220,1
般,2024-09-06,西日本スポーツ杯,10,800,3,480,3,340,2,210,2
般,2024-09-06,西日本スポーツ杯,11,780,2,320,1,300,2,290,2
般,2024-09-06,西日本スポーツ杯,12,8890,30,2620,13,2750,9,1230,5
般,2024-09-05,西日本スポーツ杯,1,1410,4,980,5,320,1,330,1
般,2024-09-05,西日本スポーツ杯,2,38890,79,2400,10,8920,20,5870,10
般,2024-09-05,西日本スポーツ杯,3,6030,25,1370,7,2030,10,720,3
般,2024-09-05,西日本スポーツ杯,4,1720,2,450,2,780,3,450,2
般,2024-09-05,西日本スポーツ杯,5,17950,55,4020,12,2900,11,1420,4
般,2024-09-05,西日本スポーツ杯,6,1030,2,420,2,400,1,240,1
般,2024-09-05,西日本スポーツ杯,7,1900,6,440,2,580,2,430,2
般,2024-09-05,西日本スポーツ杯,8,17280,28,800,3,4380,9,990,3
般,2024-09-05,西日本スポーツ杯,9,21890,53,2540,10,3370,13,710,2
般,2024-09-05,西日本スポーツ杯,10,2040,8,910,5,430,2,550,2
般,2024-09-05,西日本スポーツ杯,11,980,3,270,1,480,2,470,2
般,2024-09-05,西日本スポーツ杯,12,1200,2,380,2,320,1,190,1
般,2024-09-04,西日本スポーツ杯,1,7800,33,900,6,3660,14,1520,8
般,2024-09-04,西日本スポーツ杯,2,8840,40,710,2,3430,16,640,3
般,2024-09-04,西日本スポーツ杯,3,2990,8,1040,5,840,4,1100,6
般,2024-09-04,西日本スポーツ杯,4,12350,62,900,4,3840,19,3700,13
般,2024-09-04,西日本スポーツ杯,5,2530,11,250,1,940,4,150,1
般,2024-09-04,西日本スポーツ杯,6,5550,27,960,4,2030,10,1620,7
般,2024-09-04,西日本スポーツ杯,7,3570,15,640,2,1820,6,1330,6
般,2024-09-04,西日本スポーツ杯,8,560,1,250,1,270,1,260,1
般,2024-09-04,西日本スポーツ杯,9,6580,24,1990,8,970,3,740,4
般,2024-09-04,西日本スポーツ杯,10,5450,26,640,2,1750,8,1250,7
般,2024-09-04,西日本スポーツ杯,11,7270,23,1430,6,1180,4,270,2
般,2024-09-04,西日本スポーツ杯,12,750,1,360,2,250,1,230,1
般,2024-09-03,西日本スポーツ杯,1,6790,41,510,2,3160,17,910,7
般,2024-09-03,西日本スポーツ杯,2,19300,65,5520,14,1120,5,680,3
般,2024-09-03,西日本スポーツ杯,3,29790,109,5460,20,6280,27,1670,11
般,2024-09-03,西日本スポーツ杯,4,3100,5,470,1,1280,4,800,4
般,2024-09-03,西日本スポーツ杯,5,960,2,560,2,250,1,190,1
般,2024-09-03,西日本スポーツ杯,6,1250,3,290,1,670,4,570,3
般,2024-09-03,西日本スポーツ杯,7,11340,37,3630,11,3040,9,1220,7
般,2024-09-03,西日本スポーツ杯,8,540,1,310,1,270,1,230,1
般,2024-09-03,西日本スポーツ杯,9,111060,118,7860,20,18900,29,3990,15
般,2024-09-03,西日本スポーツ杯,10,5720,21,2680,11,710,4,730,3
般,2024-09-03,西日本スポーツ杯,11,1610,3,630,2,470,1,300,1
般,2024-09-03,西日本スポーツ杯,12,2330,7,1230,5,280,1,230,1
般,2024-09-02,西日本スポーツ杯,1,2000,3,550,1,760,2,620,2
般,2024-09-02,西日本スポーツ杯,2,3380,12,760,4,1710,7,810,4
般,2024-09-02,西日本スポーツ杯,3,2140,7,430,2,1150,4,370,2
般,2024-09-02,西日本スポーツ杯,4,2160,7,790,5,440,1,390,2
般,2024-09-02,西日本スポーツ杯,5,1530,7,870,4,200,1,270,1
般,2024-09-02,西日本スポーツ杯,6,21850,61,4410,14,5200,16,1890,8
般,2024-09-02,西日本スポーツ杯,7,99110,106,2730,11,13700,22,1950,8
般,2024-09-02,西日本スポーツ杯,8,5640,17,260,1,1660,5,280,2
般,2024-09-02,西日本スポーツ杯,9,770,3,400,2,350,1,230,1
般,2024-09-02,西日本スポーツ杯,10,1740,5,660,2,510,2,420,2
般,2024-09-02,西日本スポーツ杯,11,1230,4,600,3,360,2,340,2
般,2024-09-02,西日本スポーツ杯,12,3960,17,800,4,950,5,360,2
