lane1_score,lane2_score,lane3_score,lane4_score,lane5_score,lane6_score,lane1_rank,lane2_rank,lane3_rank,lane4_rank,lane5_rank,lane6_rank,race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
0.8047834,-1.399467,0.010150303,-1.3688638,0.40319565,-0.39689836,5,6,3,4,1,2,2025-05-13-07-若 松,37.6,"[0.8047834038734436, -1.3994669914245605, 0.01015030313283205, -1.368863821029663, 0.40319564938545227, -0.3968983590602875]","[5, 6, 3, 4, 1, 2]",0.0008682428932915069,220
1.5461804,-0.3567626,-0.6751693,-1.3452333,-0.25669685,-1.5977755,2,6,5,3,1,4,2025-05-13-08-若 松,189.6,"[1.5461803674697876, -0.3567625880241394, -0.6751692891120911, -1.3452333211898804, -0.2566968500614166, -1.5977754592895508]","[2, 6, 5, 3, 1, 4]",0.0007515295944014624,230
1.5763172,-1.4508998,-0.11572722,-0.24086766,-1.6752174,0.008353417,2,6,5,3,4,1,2025-05-13-09-若 松,25.5,"[1.5763171911239624, -1.4508998394012451, -0.11572722345590591, -0.24086765944957733, -1.6752173900604248, 0.008353416807949543]","[2, 6, 5, 3, 4, 1]",0.0037463960124933943,72
1.0491632,0.17331927,-2.300411,1.3179976,-0.62936395,-1.2752825,5,3,6,1,2,4,2025-05-13-10-若 松,64.8,"[1.0491632223129272, 0.1733192652463913, -2.3004109859466553, 1.3179975748062134, -0.6293639540672302, -1.2752825021743774]","[5, 3, 6, 1, 2, 4]",0.0010362173402554478,131
1.272548,1.2730225,-0.52705985,-0.8913855,-0.8240711,-1.8795134,1,2,3,5,4,6,2025-05-13-11-若 松,5.9,"[1.272547960281372, 1.2730225324630737, -0.5270598530769348, -0.8913854956626892, -0.8240711092948914, -1.8795133829116821]","[1, 2, 3, 5, 4, 6]",0.03347434152960905,2
1.7682898,-0.074620575,-0.35067585,-0.2043082,-1.9253321,-1.6129475,1,2,4,6,3,5,2025-05-13-12-若 松,40.6,"[1.7682898044586182, -0.0746205747127533, -0.3506758511066437, -0.20430819690227509, -1.9253320693969727, -1.6129474639892578]","[1, 2, 4, 6, 3, 5]",0.0014169587713611818,123
1.3577342,-0.3844546,-0.088158295,0.23921923,0.0076220306,-1.1186082,2,3,6,5,1,4,2025-05-14-01-若 松,112.9,"[1.357734203338623, -0.384454607963562, -0.08815829455852509, 0.23921923339366913, 0.007622030563652515, -1.1186082363128662]","[2, 3, 6, 5, 1, 4]",0.0011018727004592718,241
1.0593998,-1.5989395,0.6876126,0.8362986,-0.6433227,-1.1561984,3,4,5,2,1,6,2025-05-14-02-若 松,193.2,"[1.0593998432159424, -1.5989395380020142, 0.6876125931739807, 0.8362985849380493, -0.6433227062225342, -1.1561983823776245]","[3, 4, 5, 2, 1, 6]",0.0007139757031887754,199
1.5549275,-1.207559,0.59233344,-0.15755458,-0.7782982,-1.4395591,1,6,2,4,3,5,2025-05-14-03-若 松,22.8,"[1.5549274682998657, -1.2075589895248413, 0.5923334360122681, -0.15755458176136017, -0.7782981991767883, -1.4395591020584106]","[1, 6, 2, 4, 3, 5]",0.018819575626037647,6
1.5009528,-1.0321885,0.9498961,-1.625129,-0.8279655,-0.29553857,2,5,1,6,4,3,2025-05-14-04-若 松,109.7,"[1.5009528398513794, -1.0321885347366333, 0.9498960971832275, -1.625128984451294, -0.827965497970581, -0.2955385744571686]","[2, 5, 1, 6, 4, 3]",0.0258262341304309,4
0.39911288,0.9929305,1.20708,-0.11914825,-2.3138578,-1.4379455,4,1,2,3,5,6,2025-05-14-05-若 松,25.4,"[0.39911288022994995, 0.9929304718971252, 1.2070800065994263, -0.11914824694395065, -2.3138577938079834, -1.4379454851150513]","[4, 1, 2, 3, 5, 6]",0.013345543758306077,19
1.3224065,0.0012788939,1.3986874,-0.42118686,-2.0800643,-1.4285631,2,6,1,3,4,5,2025-05-14-06-若 松,11.9,"[1.322406530380249, 0.0012788939056918025, 1.3986873626708984, -0.4211868643760681, -2.080064296722412, -1.428563117980957]","[2, 6, 1, 3, 4, 5]",0.0015355785770387732,106
1.3399059,0.38032275,-1.6407284,-1.529034,-0.36080647,0.7271717,1,2,5,4,6,3,2025-05-14-07-若 松,9.1,"[1.339905858039856, 0.38032275438308716, -1.6407283544540405, -1.5290340185165405, -0.3608064651489258, 0.7271717190742493]","[1, 2, 5, 4, 6, 3]",0.0039466330107470705,62
0.502795,-0.6938249,-1.7471046,1.0460916,-2.4901626,0.22517985,4,6,5,2,3,1,2025-05-14-08-若 松,594.5,"[0.5027949810028076, -0.6938248872756958, -1.7471046447753906, 1.0460915565490723, -2.4901626110076904, 0.22517985105514526]","[4, 6, 5, 2, 3, 1]",0.0006583985517253076,164
0.74600524,0.95893234,-0.22567801,-0.52304435,-2.269306,-1.9549726,6,1,2,3,4,5,2025-05-14-09-若 松,102.5,"[0.7460052371025085, 0.9589323401451111, -0.22567801177501678, -0.5230443477630615, -2.269305944442749, -1.9549726247787476]","[6, 1, 2, 3, 4, 5]",4.866053953001895e-05,402
0.61960393,0.3260109,-0.96786433,1.6030753,-0.33358222,-2.4003558,4,1,5,2,3,6,2025-05-14-10-若 松,101.9,"[0.6196039319038391, 0.32601091265678406, -0.9678643345832825, 1.6030752658843994, -0.33358222246170044, -2.400355815887451]","[4, 1, 5, 2, 3, 6]",0.013848880148609223,17
0.7706317,-1.1163682,1.7212158,0.14232369,-1.9321353,-1.3346558,3,6,1,2,5,4,2025-05-14-11-若 松,112.5,"[0.7706316709518433, -1.1163681745529175, 1.721215844154358, 0.14232368767261505, -1.9321353435516357, -1.33465576171875]","[3, 6, 1, 2, 5, 4]",0.013520150624874692,19
1.061713,-0.034121994,-0.020361125,0.089930825,-2.60561,-0.15003985,3,2,4,5,6,1,2025-05-14-12-若 松,157.5,"[1.0617129802703857, -0.03412199392914772, -0.020361125469207764, 0.08993082493543625, -2.605609893798828, -0.15003985166549683]","[3, 2, 4, 5, 6, 1]",0.004946290780748289,72
1.4782822,0.32741848,0.19429043,-0.29310843,-1.7150854,-1.3464618,1,3,2,4,5,6,2025-05-15-01-若 松,9.3,"[1.4782822132110596, 0.3274184763431549, 0.194290429353714, -0.29310843348503113, -1.7150853872299194, -1.3464617729187012]","[1, 3, 2, 4, 5, 6]",0.023849044967609867,5
-1.1007206,2.080775,0.10291332,-0.49964207,0.11295575,-0.83309186,4,1,3,6,2,5,2025-05-15-02-若 松,57.5,"[-1.1007206439971924, 2.080775022506714, 0.10291332006454468, -0.4996420741081238, 0.11295574903488159, -0.8330918550491333]","[4, 1, 3, 6, 2, 5]",0.009672826985773438,23
1.6618587,-0.46948645,0.4156478,0.23117797,-1.9888198,-0.8219005,1,2,4,5,6,3,2025-05-15-03-若 松,78.9,"[1.6618586778640747, -0.46948644518852234, 0.41564780473709106, 0.23117797076702118, -1.9888198375701904, -0.821900486946106]","[1, 2, 4, 5, 6, 3]",0.005515151762526548,51
-2.5212228,2.21965,-0.6155669,-0.14866488,0.21655364,-0.024041355,6,1,5,3,2,4,2025-05-15-04-若 松,30.6,"[-2.5212228298187256, 2.2196500301361084, -0.6155669093132019, -0.14866487681865692, 0.21655364334583282, -0.024041354656219482]","[6, 1, 5, 3, 2, 4]",0.04464550804580611,2
1.3611847,0.40241253,-1.4753865,0.62119526,-2.42535,-0.07517442,3,2,4,1,5,6,2025-05-15-05-若 松,61.5,"[1.3611847162246704, 0.4024125337600708, -1.4753865003585815, 0.6211952567100525, -2.4253499507904053, -0.07517442107200623]","[3, 2, 4, 1, 5, 6]",0.0005976800146183382,162
1.6568884,-1.1294268,-0.038269423,-0.43610302,-0.5089945,-0.50917935,1,6,5,2,3,4,2025-05-15-06-若 松,40.0,"[1.6568883657455444, -1.1294268369674683, -0.03826942294836044, -0.4361030161380768, -0.5089945197105408, -0.5091793537139893]","[1, 6, 5, 2, 3, 4]",0.0074386650856376685,23
1.2711959,-1.890011,0.6674441,0.2793453,-2.3096566,0.42477936,4,5,2,3,6,1,2025-05-15-07-若 松,97.2,"[1.271195888519287, -1.890010952949524, 0.667444109916687, 0.27934530377388, -2.3096566200256348, 0.42477935552597046]","[4, 5, 2, 3, 6, 1]",0.007083386291158845,38
1.6058577,-0.20233178,0.36410022,-1.7385899,-0.887148,-0.68115246,1,2,3,4,6,5,2025-05-15-08-若 松,6.7,"[1.6058577299118042, -0.2023317813873291, 0.36410021781921387, -1.738589882850647, -0.8871480226516724, -0.6811524629592896]","[1, 2, 3, 4, 6, 5]",0.007341605442285885,36
1.1447768,-0.21159953,-0.066492096,1.197121,-0.5104193,-2.0102568,3,5,2,1,4,6,2025-05-15-09-若 松,125.5,"[1.1447768211364746, -0.21159952878952026, -0.06649209558963776, 1.197121024131775, -0.5104193091392517, -2.010256767272949]","[3, 5, 2, 1, 4, 6]",0.013805166355112206,17
1.5525314,-0.5751127,0.3680638,0.31242067,-0.31762367,-2.0336936,1,4,6,2,3,5,2025-05-15-10-若 松,18.7,"[1.552531361579895, -0.5751127004623413, 0.3680638074874878, 0.31242066621780396, -0.31762367486953735, -2.033693552017212]","[1, 4, 6, 2, 3, 5]",0.000944723959143507,159
1.1634171,-0.22885002,1.2324874,-0.44474012,-0.6397302,-1.6278013,1,5,3,4,2,6,2025-05-15-11-若 松,29.2,"[1.163417100906372, -0.22885002195835114, 1.232487440109253, -0.4447401165962219, -0.6397302150726318, -1.6278012990951538]","[1, 5, 3, 4, 2, 6]",0.007328067656450556,36
0.624814,0.059527513,1.8090361,-1.0639763,-1.74922,-0.5135125,2,3,1,6,4,5,2025-05-15-12-若 松,32.2,"[0.624813973903656, 0.05952751263976097, 1.809036135673523, -1.0639762878417969, -1.7492200136184692, -0.5135124921798706]","[2, 3, 1, 6, 4, 5]",0.01334841417584761,18
0.8279291,0.37227273,-0.51548105,0.2267156,-1.556197,-1.7524678,1,2,4,3,5,6,2025-05-17-01-若 松,9.3,"[0.8279290795326233, 0.3722727298736572, -0.5154810547828674, 0.2267155945301056, -1.5561970472335815, -1.7524677515029907]","[1, 2, 4, 3, 5, 6]",0.0282440632596503,1
0.22629032,1.0048344,0.77832556,-2.1382833,-0.8644147,-1.0824542,2,1,5,6,3,4,2025-05-17-02-若 松,12.1,"[0.22629031538963318, 1.0048344135284424, 0.7783255577087402, -2.1382832527160645, -0.8644146919250488, -1.0824542045593262]","[2, 1, 5, 6, 3, 4]",0.0018983420359066313,106
1.0193182,-0.7132127,-0.27222365,-1.2366204,0.26470253,-1.8088164,1,5,2,4,3,6,2025-05-17-03-若 松,5.4,"[1.0193182229995728, -0.7132127285003662, -0.27222365140914917, -1.2366204261779785, 0.26470252871513367, -1.8088164329528809]","[1, 5, 2, 4, 3, 6]",0.016216409997194866,7
-0.48800725,-0.4832214,0.010122514,-0.87821734,1.8759091,-1.430393,3,6,5,2,1,4,2025-05-17-04-若 松,72.0,"[-0.48800724744796753, -0.4832214117050171, 0.010122514329850674, -0.878217339515686, 1.8759090900421143, -1.4303929805755615]","[3, 6, 5, 2, 1, 4]",0.0019582090543052003,134
1.1554533,-0.29394424,-0.23103645,-0.33175653,-0.35417408,-1.6916156,5,6,3,2,1,4,2025-05-17-05-若 松,333.5,"[1.1554533243179321, -0.29394423961639404, -0.2310364544391632, -0.3317565321922302, -0.35417407751083374, -1.6916155815124512]","[5, 6, 3, 2, 1, 4]",8.35798396294773e-05,522
1.306659,-1.5346601,0.16149147,0.16559176,-1.3602151,-1.3335943,2,4,3,1,5,6,2025-05-17-06-若 松,20.3,"[1.3066589832305908, -1.5346601009368896, 0.16149146854877472, 0.165591761469841, -1.3602150678634644, -1.3335943222045898]","[2, 4, 3, 1, 5, 6]",0.010189785484468758,27
-0.75343084,1.3387911,0.29194367,0.3592676,-2.3852563,-0.9735211,4,5,6,2,1,3,2025-05-17-07-若 松,311.5,"[-0.7534308433532715, 1.3387911319732666, 0.29194366931915283, 0.35926759243011475, -2.385256290435791, -0.9735211133956909]","[4, 5, 6, 2, 1, 3]",9.189194783946623e-06,575
1.2180531,-0.115174174,0.3960834,-0.6524874,-2.2813191,-1.2601902,1,3,4,2,5,6,2025-05-17-08-若 松,27.8,"[1.2180531024932861, -0.11517417430877686, 0.39608341455459595, -0.6524873971939087, -2.2813191413879395, -1.2601902484893799]","[1, 3, 4, 2, 5, 6]",0.0054552112033147675,47
0.42525437,-0.74314415,1.6700168,-1.3445855,-1.7231566,-0.8156681,2,5,1,4,6,3,2025-05-17-09-若 松,19.6,"[0.42525437474250793, -0.743144154548645, 1.6700167655944824, -1.3445855379104614, -1.7231565713882446, -0.8156681060791016]","[2, 5, 1, 4, 6, 3]",0.02318541711234184,6
0.561189,-0.41107512,1.8021663,-1.2497231,-1.9419706,-1.2520375,2,3,1,6,5,4,2025-05-17-10-若 松,25.7,"[0.5611889958381653, -0.4110751152038574, 1.8021663427352905, -1.2497230768203735, -1.9419705867767334, -1.252037525177002]","[2, 3, 1, 6, 5, 4]",0.02363572684730616,8
1.3661685,-0.6218666,0.5016901,-0.7306161,-1.5563359,-1.3021821,3,5,1,2,4,6,2025-05-17-11-若 松,192.7,"[1.36616849899292, -0.6218665838241577, 0.5016900897026062, -0.7306160926818848, -1.5563359260559082, -1.3021820783615112]","[3, 5, 1, 2, 4, 6]",0.0022596299577140352,117
-0.33733502,1.3362098,-0.49903852,0.122638166,-0.4546775,-1.9800451,6,1,3,5,2,4,2025-05-17-12-若 松,210.0,"[-0.3373350203037262, 1.336209774017334, -0.4990385174751282, 0.12263816595077515, -0.4546774923801422, -1.9800450801849365]","[6, 1, 3, 5, 2, 4]",0.0010667541332846045,187
0.11440498,-0.9251512,-0.11929002,1.885884,-2.217492,-1.40167,2,5,3,1,4,6,2025-05-18-01-若 松,62.8,"[0.11440497636795044, -0.9251512289047241, -0.11929001659154892, 1.8858840465545654, -2.21749210357666, -1.401669979095459]","[2, 5, 3, 1, 4, 6]",0.013856691959349866,17
1.0283499,0.26672572,-1.2861537,-1.0865613,-0.9483713,-0.7770146,1,2,4,5,3,6,2025-05-18-02-若 松,11.3,"[1.0283498764038086, 0.26672571897506714, -1.2861536741256714, -1.0865613222122192, -0.9483712911605835, -0.7770146131515503]","[1, 2, 4, 5, 3, 6]",0.006853743398605437,39
0.99435145,0.93455786,-0.2991552,-1.2439333,-1.7317796,-0.9755343,6,1,2,3,5,4,2025-05-18-03-若 松,58.8,"[0.9943514466285706, 0.9345578551292419, -0.29915520548820496, -1.2439333200454712, -1.7317795753479004, -0.9755343198776245]","[6, 1, 2, 3, 5, 4]",3.727421431066549e-05,479
-0.75590706,-0.82264555,0.31263024,-1.3389971,1.3354849,-0.17906341,2,6,1,5,4,3,2025-05-18-04-若 松,82.2,"[-0.7559070587158203, -0.8226455450057983, 0.31263023614883423, -1.3389971256256104, 1.3354848623275757, -0.17906340956687927]","[2, 6, 1, 5, 4, 3]",0.0007608083641410752,241
1.2813785,0.34439376,-0.28297743,-0.9801684,-1.2210428,-1.3983953,1,2,3,5,4,6,2025-05-18-05-若 松,4.1,"[1.2813785076141357, 0.3443937599658966, -0.282977432012558, -0.9801684021949768, -1.2210427522659302, -1.398395299911499]","[1, 2, 3, 5, 4, 6]",0.021581504137023873,2
1.0119607,-1.2846466,1.1536963,-0.21909717,-1.390396,-1.8287214,1,6,5,2,3,4,2025-05-18-06-若 松,32.3,"[1.011960744857788, -1.2846466302871704, 1.1536962985992432, -0.21909716725349426, -1.390395998954773, -1.8287214040756226]","[1, 6, 5, 2, 3, 4]",0.0001692065783987856,297
0.58100444,0.5020602,-1.0289538,-2.374711,0.869881,-0.5605952,2,4,6,5,1,3,2025-05-18-07-若 松,14.5,"[0.5810044407844543, 0.5020601749420166, -1.0289537906646729, -2.374711036682129, 0.8698809742927551, -0.5605952143669128]","[2, 4, 6, 5, 1, 3]",0.0048408735850426965,49
0.62705815,-0.9894849,1.567392,-1.1302965,-0.64946,-1.8575301,2,4,1,6,3,5,2025-05-18-08-若 松,14.0,"[0.6270581483840942, -0.9894849061965942, 1.5673919916152954, -1.1302964687347412, -0.6494600176811218, -1.857530117034912]","[2, 4, 1, 6, 3, 5]",0.018631166062369888,9
1.2024333,-1.5879198,-0.5582784,-1.2930603,-0.36408764,-0.3637467,1,6,4,5,3,2,2025-05-18-09-若 松,15.7,"[1.2024333477020264, -1.58791983127594, -0.5582783818244934, -1.293060302734375, -0.36408764123916626, -0.363746702671051]","[1, 6, 4, 5, 3, 2]",0.02040401022538989,1
1.3519169,-0.041287806,-0.088490054,-0.4561903,-0.58920807,-2.4755797,1,5,3,4,2,6,2025-05-18-10-若 松,70.4,"[1.3519169092178345, -0.04128780588507652, -0.08849005401134491, -0.456190288066864, -0.5892080664634705, -2.4755797386169434]","[1, 5, 3, 4, 2, 6]",0.011912577341055351,26
-0.12857366,-0.106746,0.57229996,-1.7454599,-0.48050445,-0.86405253,1,5,2,6,3,4,2025-05-18-11-若 松,71.9,"[-0.12857365608215332, -0.10674600303173065, 0.5722999572753906, -1.7454599142074585, -0.48050445318222046, -0.8640525341033936]","[1, 5, 2, 6, 3, 4]",0.005816357714542688,40
1.0124964,-1.4769608,0.3145799,-1.0503764,0.004563297,-1.0328639,2,4,1,6,3,5,2025-05-18-12-若 松,22.0,"[1.0124963521957397, -1.4769607782363892, 0.31457990407943726, -1.0503764152526855, 0.0045632971450686455, -1.0328638553619385]","[2, 4, 1, 6, 3, 5]",0.008470653825760595,28
1.4840639,-0.6560908,-0.084142216,-0.39908335,0.9077084,-1.6144044,2,4,5,3,1,6,2025-05-19-01-若 松,51.9,"[1.4840638637542725, -0.6560907959938049, -0.08414221554994583, -0.39908334612846375, 0.9077084064483643, -1.6144044399261475]","[2, 4, 5, 3, 1, 6]",0.013398017577102288,14
0.45964864,1.4736884,-0.07636491,-1.0057524,-1.6452333,0.7304079,2,4,3,6,5,1,2025-05-19-02-若 松,51.6,"[0.45964863896369934, 1.4736883640289307, -0.0763649120926857, -1.005752444267273, -1.6452332735061646, 0.7304078936576843]","[2, 4, 3, 6, 5, 1]",0.0022544551824798665,104
0.69085217,0.087368146,-1.1304642,-0.44426036,-1.7495525,1.6494447,1,5,6,3,4,2,2025-05-19-03-若 松,21.4,"[0.690852165222168, 0.08736814558506012, -1.1304641962051392, -0.4442603588104248, -1.7495524883270264, 1.6494446992874146]","[1, 5, 6, 3, 4, 2]",0.003600595202242794,70
1.2115028,0.639446,0.53388345,0.042071607,-0.7084509,-1.9812055,2,1,4,3,6,5,2025-05-19-04-若 松,64.5,"[1.2115027904510498, 0.6394460201263428, 0.5338834524154663, 0.04207160696387291, -0.7084509134292603, -1.9812054634094238]","[2, 1, 4, 3, 6, 5]",0.005397098505591016,51
1.6150904,-0.6627783,0.016702693,0.53534,-0.6904502,-1.3538642,1,4,3,2,5,6,2025-05-19-05-若 松,9.1,"[1.6150903701782227, -0.6627783179283142, 0.016702692955732346, 0.5353400111198425, -0.6904501914978027, -1.3538641929626465]","[1, 4, 3, 2, 5, 6]",0.02815438555661613,1
-0.7819829,2.2368047,0.6242948,-0.46697694,-2.485062,-0.029924218,5,1,2,4,6,3,2025-05-19-06-若 松,93.6,"[-0.7819828987121582, 2.236804723739624, 0.6242948174476624, -0.46697694063186646, -2.4850618839263916, -0.029924217611551285]","[5, 1, 2, 4, 6, 3]",0.06729792376793534,1
1.439678,-0.39030236,0.08132141,0.8991655,-1.4234275,-1.0567098,1,6,3,2,4,5,2025-05-19-07-若 松,5.4,"[1.4396779537200928, -0.3903023600578308, 0.08132141083478928, 0.8991655111312866, -1.4234274625778198, -1.0567097663879395]","[1, 6, 3, 2, 4, 5]",0.007123763241369193,39
1.1130385,-0.29982173,0.071124114,-1.5220662,-0.014872788,-1.5869707,1,4,3,5,2,6,2025-05-19-08-若 松,26.5,"[1.1130385398864746, -0.29982173442840576, 0.0711241140961647, -1.5220662355422974, -0.014872788451611996, -1.5869706869125366]","[1, 4, 3, 5, 2, 6]",0.023420154972531693,2
0.90002596,1.1101146,-0.57546216,-0.7101396,-2.244232,-0.8474455,1,6,5,2,3,4,2025-05-19-09-若 松,28.0,"[0.9000259637832642, 1.110114574432373, -0.5754621624946594, -0.7101395726203918, -2.244231939315796, -0.8474454879760742]","[1, 6, 5, 2, 3, 4]",1.5767705753670972e-05,551
1.2940052,0.41602165,0.26304623,-1.8634006,-1.6088544,-1.0610324,1,2,6,4,3,5,2025-05-19-10-若 松,19.2,"[1.2940051555633545, 0.4160216450691223, 0.2630462348461151, -1.8634005784988403, -1.6088544130325317, -1.0610324144363403]","[1, 2, 6, 4, 3, 5]",0.0003965663828767787,226
1.192789,0.15197541,-1.3446693,-0.8998386,0.00052716874,-1.6911244,1,2,4,5,3,6,2025-05-19-11-若 松,12.9,"[1.1927889585494995, 0.15197540819644928, -1.3446693420410156, -0.8998386263847351, 0.0005271687405183911, -1.691124439239502]","[1, 2, 4, 5, 3, 6]",0.022928416496576443,3
-0.004143563,1.0952688,1.1422622,-0.647412,-2.513356,-0.9028641,4,5,1,2,6,3,2025-05-19-12-若 松,78.7,"[-0.004143563099205494, 1.0952688455581665, 1.1422622203826904, -0.6474120020866394, -2.5133559703826904, -0.9028640985488892]","[4, 5, 1, 2, 6, 3]",0.00087287809930505,144
1.0494286,0.9226459,-0.17171508,-0.5671852,-1.3494273,-0.6726593,1,2,3,5,4,6,2025-05-20-01-若 松,5.5,"[1.0494285821914673, 0.9226459264755249, -0.17171508073806763, -0.5671852231025696, -1.349427342414856, -0.6726592779159546]","[1, 2, 3, 5, 4, 6]",0.008000290993599266,29
0.38110238,-0.72938484,-0.107955605,2.0652754,0.2623123,-2.1867774,5,4,3,1,2,6,2025-05-20-02-若 松,29.8,"[0.38110238313674927, -0.7293848395347595, -0.10795560479164124, 2.0652754306793213, 0.26231229305267334, -2.186777353286743]","[5, 4, 3, 1, 2, 6]",0.01310790120872867,20
1.3770992,0.098104484,1.1071742,-0.6313958,-1.5087022,-1.1213183,1,2,5,3,4,6,2025-05-20-03-若 松,13.4,"[1.3770991563796997, 0.09810448437929153, 1.1071741580963135, -0.6313958168029785, -1.5087021589279175, -1.1213183403015137]","[1, 2, 5, 3, 4, 6]",0.0006629049013770623,200
1.5052211,-0.49855548,0.9806971,-0.11307349,-1.4160855,-1.3405244,1,4,2,3,5,6,2025-05-20-04-若 松,6.7,"[1.5052211284637451, -0.4985554814338684, 0.9806970953941345, -0.11307349056005478, -1.4160854816436768, -1.340524435043335]","[1, 4, 2, 3, 5, 6]",0.03281314099172342,2
1.7504656,-0.70624304,-0.063497946,-0.004515319,-0.3855184,-1.1046326,1,2,6,4,3,5,2025-05-20-05-若 松,29.8,"[1.7504656314849854, -0.7062430381774902, -0.06349794566631317, -0.0045153191313147545, -0.3855184018611908, -1.1046326160430908]","[1, 2, 6, 4, 3, 5]",0.002378696904856692,127
1.5301278,-0.12677412,0.7158942,-0.3547089,-2.030914,-0.7504806,2,4,1,3,5,6,2025-05-20-06-若 松,44.2,"[1.530127763748169, -0.1267741173505783, 0.7158942222595215, -0.3547089099884033, -2.030914068222046, -0.750480592250824]","[2, 4, 1, 3, 5, 6]",0.00649954354668284,40
1.3498306,-0.40327048,-0.34515855,-0.9487773,0.991676,-0.93585026,1,5,3,4,2,6,2025-05-20-07-若 松,10.6,"[1.3498306274414062, -0.4032704830169678, -0.34515854716300964, -0.9487773180007935, 0.9916759729385376, -0.9358502626419067]","[1, 5, 3, 4, 2, 6]",0.01362429306835845,10
0.793408,1.0985733,0.54412174,0.6607884,-1.6820493,-1.8340464,4,1,3,2,6,5,2025-05-20-08-若 松,267.2,"[0.7934079766273499, 1.0985733270645142, 0.5441217422485352, 0.6607884168624878, -1.68204927444458, -1.8340463638305664]","[4, 1, 3, 2, 6, 5]",0.016312457801793228,20
1.2812533,0.7950052,-0.51415044,-0.06594017,-1.4827865,-0.08976053,2,1,4,5,6,3,2025-05-20-09-若 松,104.9,"[1.2812533378601074, 0.795005202293396, -0.5141504406929016, -0.06594017148017883, -1.4827865362167358, -0.08976052701473236]","[2, 1, 4, 5, 6, 3]",0.013972716324329493,12
0.8009124,-0.20997478,-0.055771932,0.619297,0.63522315,-1.2684324,5,1,3,4,2,6,2025-05-20-10-若 松,107.1,"[0.8009123802185059, -0.20997478067874908, -0.05577193200588226, 0.6192970275878906, 0.6352231502532959, -1.268432378768921]","[5, 1, 3, 4, 2, 6]",0.0017840675967020594,165
1.0442128,-0.18492475,1.5190982,-0.5659751,-0.39127934,-1.9100994,1,5,2,6,4,3,2025-05-20-11-若 松,53.2,"[1.044212818145752, -0.18492475152015686, 1.519098162651062, -0.5659751296043396, -0.39127933979034424, -1.9100993871688843]","[1, 5, 2, 6, 4, 3]",0.0025580197500348245,85
1.480853,0.16601956,0.82598203,-0.45539862,-0.7591238,-2.0337412,1,5,2,3,4,6,2025-05-20-12-若 松,8.1,"[1.4808529615402222, 0.16601955890655518, 0.8259820342063904, -0.4553986191749573, -0.7591238021850586, -2.0337412357330322]","[1, 5, 2, 3, 4, 6]",0.014624192979488878,14
1.164992,0.6381304,0.4570609,-1.6519471,-0.42376357,-0.94058305,1,3,2,6,4,5,2025-05-23-01-若 松,15.5,"[1.1649919748306274, 0.6381304264068604, 0.45706090331077576, -1.6519471406936646, -0.42376357316970825, -0.9405830502510071]","[1, 3, 2, 6, 4, 5]",0.02917182589628964,2
1.3109841,0.5229035,0.14561477,0.19965816,-1.7846553,-1.5344998,1,4,3,2,5,6,2025-05-23-02-若 松,14.3,"[1.3109841346740723, 0.5229035019874573, 0.14561477303504944, 0.19965815544128418, -1.7846553325653076, -1.5344997644424438]","[1, 4, 3, 2, 5, 6]",0.01596087575034879,17
0.39626193,0.9882979,-0.53654814,-2.098618,-0.66822386,1.5500753,1,2,4,5,6,3,2025-05-23-03-若 松,13.1,"[0.39626193046569824, 0.9882978796958923, -0.5365481376647949, -2.0986180305480957, -0.6682238578796387, 1.5500752925872803]","[1, 2, 4, 5, 6, 3]",0.00336983889129136,64
1.7860657,-0.4045744,0.17453189,-1.5010012,-0.72628766,-0.93442744,1,6,2,5,4,3,2025-05-23-04-若 松,43.8,"[1.786065697669983, -0.4045743942260742, 0.17453189194202423, -1.501001238822937, -0.7262876629829407, -0.9344274401664734]","[1, 6, 2, 5, 4, 3]",0.005276607750436894,54
1.3546132,-0.25314966,-0.7465392,1.3412111,-0.81446856,-1.1822679,2,1,4,5,3,6,2025-05-23-05-若 松,114.2,"[1.354613184928894, -0.2531496584415436, -0.7465391755104065, 1.3412110805511475, -0.8144685626029968, -1.1822679042816162]","[2, 1, 4, 5, 3, 6]",0.00029075342532437445,291
1.4948744,-0.3773642,-0.92396766,0.2985177,-1.7967197,0.6205821,3,6,5,2,4,1,2025-05-23-06-若 松,164.8,"[1.494874358177185, -0.3773641884326935, -0.9239676594734192, 0.29851770401000977, -1.7967196702957153, 0.620582103729248]","[3, 6, 5, 2, 4, 1]",0.0015167046042687622,133
1.3063365,0.879236,0.23981582,-1.0225075,-1.9346739,-0.61869913,1,2,4,3,6,5,2025-05-23-07-若 松,4.6,"[1.306336522102356, 0.8792359828948975, 0.239815816283226, -1.0225075483322144, -1.9346739053726196, -0.6186991333961487]","[1, 2, 4, 3, 6, 5]",0.017844334455683345,11
1.0462116,1.6210243,0.1692147,-0.3957771,-2.3335092,-1.0918334,1,2,3,5,6,4,2025-05-23-08-若 松,6.2,"[1.04621160030365, 1.621024250984192, 0.16921469569206238, -0.3957771062850952, -2.3335092067718506, -1.0918333530426025]","[1, 2, 3, 5, 6, 4]",0.026373035947370862,7
