race_key,trifecta_odds,true_order_rank,pl_top1_prob,pl_top2_prob,pl_gap,pl_top1,score_entropy,score_var,venue,air_temp,water_temp,wind_speed,wave_height,wind_dir_deg,condition,bin,top_n,roi_bin,n_races_bin,hit_rate_bin,avg_odds_on_hits_bin
2025-02-26-07-若 松,54.1,28,0.18472476797158402,0.12854354363493914,0.05618122433664488,2-4-6,1.0036363065361356,1.6629342317871532,若 松,,,4.0,0.04,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-26-08-若 松,19.8,6,0.12339313812952851,0.09481077505841744,0.028582363071111075,1-3-4,1.322929262162702,1.3273544680603846,若 松,,,4.0,0.04,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-26-09-若 松,6.6,5,0.1170266202143053,0.07079040399919821,0.04623621621510708,1-2-4,1.2495819409986983,1.0153730480445158,若 松,,,4.0,0.04,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-27-01-若 松,16.2,64,0.13792230028282795,0.12929217611604377,0.008630124166784187,5-2-1,1.2675793648819247,1.1657051883743046,若 松,,,1.0,0.01,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-27-05-若 松,18.3,42,0.1431508668233188,0.1381356450848947,0.005015221738424086,3-4-1,1.0890217564371445,1.7395091334302257,若 松,,,1.0,0.01,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-27-08-若 松,13.0,110,0.17678377237713833,0.09577031538623071,0.08101345699090762,1-2-3,1.1289670896696502,1.6660581430340757,若 松,,,1.0,0.01,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-27-09-若 松,26.9,6,0.15835337229500518,0.14306857287333252,0.015284799421672657,1-3-2,1.2424495960785404,1.731785219558023,若 松,,,2.0,0.02,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-28-01-若 松,15.8,33,0.15667100142751592,0.1503740080187048,0.006296993408811125,1-4-3,1.18488664796881,1.433873106907969,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-28-04-若 松,37.5,21,0.16170173795800852,0.11505644914492594,0.04664528881308258,1-3-4,1.2636714593350649,1.4653892325193718,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-28-06-若 松,12.5,1,0.1446896086027557,0.11278268089273924,0.031906927710016464,1-3-5,1.2944593683649488,1.450040921189335,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-28-11-若 松,10.2,265,0.16597528632193273,0.16215327082655148,0.003822015495381248,1-3-2,1.2758986045998413,1.65401462457086,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-02-28-12-若 松,4.8,4,0.1259105286481863,0.08015553437231458,0.04575499427587172,1-3-6,1.1956127959721012,1.2327971460642264,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-01-01-若 松,37.2,12,0.12255932268753093,0.08931817752300183,0.0332411451645291,3-2-1,0.8713928546073128,1.4729275672478563,若 松,,,6.0,0.06,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-01-02-若 松,32.0,1,0.16262784792034876,0.15764841441319777,0.004979433507150993,6-2-1,1.1924324158967936,1.7896843079398437,若 松,,,5.0,0.05,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-01-04-若 松,188.1,69,0.1481162157877555,0.11459524180968425,0.033520973978071245,3-1-2,1.0606449057440175,1.4790997622199218,若 松,,,5.0,0.05,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-01-05-若 松,12.0,46,0.1378478573229133,0.10424752496850916,0.03360033235440414,4-3-5,1.1231563730422183,1.648252042093002,若 松,,,5.0,0.05,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-01-06-若 松,84.1,6,0.12949684965225527,0.09834919143158623,0.031147658220669047,4-3-1,1.153585617994958,1.7683225721383664,若 松,,,3.0,0.03,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-02-04-若 松,29.8,51,0.12365995973557695,0.10694112495838451,0.016718834777192437,4-1-2,1.340316141729952,1.3467028901847184,若 松,,,3.0,0.03,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-02-07-若 松,6.5,15,0.11605108891848966,0.11073813843879349,0.0053129504796961685,1-2-6,1.1455352870126292,1.2792313574865972,若 松,,,2.0,0.02,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-02-09-若 松,13.8,164,0.13297487596861188,0.10751012819619464,0.025464747772417237,1-2-3,1.3785434729779504,1.3100788291483876,若 松,,,3.0,0.03,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-02-11-若 松,5.4,42,0.15822608989934064,0.12793926005038742,0.03028682984895323,1-2-3,1.2919726265275127,1.6092943909572106,若 松,,,1.0,0.01,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-03-08-若 松,79.1,375,0.12274419042316294,0.0921500523797687,0.03059413804339424,3-1-5,1.3812197406787747,0.9593937805871676,若 松,,,4.0,0.04,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-12-02-若 松,40.2,83,0.13105137174962564,0.09300850078668021,0.038042870962945424,2-1-4,1.2634834234683114,1.5583178582766266,若 松,,,2.0,0.02,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-12-07-若 松,4.6,3,0.12667956735119384,0.10763744198013561,0.019042125371058233,1-2-6,1.3003318636415289,1.6112432423448706,若 松,,,2.0,0.02,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-12-10-若 松,5.9,13,0.13503290332906098,0.12520796066322912,0.009824942665831865,1-4-2,1.3477699988952787,1.4688798133288294,若 松,,,1.0,0.01,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-12-11-若 松,25.3,16,0.12308372401131217,0.10538129039788412,0.017702433613428048,3-1-6,1.256753889051051,1.9252579268725147,若 松,,,1.0,0.01,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-12-12-若 松,206.0,68,0.12732721458678098,0.10880781563262015,0.018519398954160826,1-2-3,1.336571783128366,1.1048629376502894,若 松,,,1.0,0.01,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-13-01-若 松,8.4,8,0.12430563191133988,0.08017380203087175,0.044131829880468126,1-2-3,1.3106766895385336,1.0094102864020638,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-13-09-若 松,73.5,190,0.1231671587766063,0.0978770289514475,0.02529012982515881,1-3-2,1.1850908864714338,1.3325910175186217,若 松,,,1.0,0.01,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-13-10-若 松,35.0,30,0.13195332638043777,0.0871821539247445,0.04477117245569327,1-6-4,1.221925478885375,1.1947392075324974,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-14-02-若 松,36.8,175,0.15840994587208695,0.125874734785672,0.03253521108641497,4-1-3,1.1598139111053212,2.237237366162939,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-14-03-若 松,40.9,50,0.13279258023624524,0.10002733551864763,0.032765244717597605,1-2-5,1.3229945636475688,1.2180336649602892,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-14-04-若 松,89.3,185,0.12489400561023106,0.12175892541080863,0.0031350801994224353,2-3-5,1.2810037222090271,1.6482032448542467,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-14-05-若 松,34.3,1,0.13436204259556397,0.13241105378190693,0.0019509888136570452,4-2-1,1.245264616263933,1.2070260653341338,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-14-08-若 松,5.4,5,0.12039950370463462,0.08453362913291522,0.0358658745717194,1-2-3,1.2826282352895653,1.158680525787018,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-14-10-若 松,138.8,169,0.1486494196961108,0.1263510434965366,0.0222983761995742,3-1-2,1.3460491908640635,1.32397768730597,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-01-若 松,127.6,63,0.13176861610123564,0.08634705235126228,0.04542156374997336,3-5-1,1.2110098840496042,1.3468714549888643,若 松,,,4.0,0.04,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-05-若 松,18.7,2,0.141641176989307,0.11276509141893214,0.028876085570374868,1-3-5,1.357253012407148,1.2359848135123377,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-06-若 松,5.8,61,0.12026274406344707,0.09355149629577005,0.026711247767677027,1-2-5,1.4094271681016592,1.0577598600656588,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-08-若 松,2.6,7,0.1476247167320303,0.0884933551568991,0.059131361575131186,1-2-3,1.215761937564784,1.2677467707935552,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-09-若 松,12.2,205,0.16850983911157136,0.1391801273130294,0.029329711798541963,2-1-4,1.28180192741899,1.8517686599495748,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-10-若 松,1705.3,559,0.11621826853003074,0.10476086981028994,0.011457398719740802,1-3-2,1.3183666522551236,1.129442092244368,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-17-12-若 松,9.7,36,0.15114116734462527,0.11577060589781306,0.03537056144681221,1-3-2,1.2772239967505832,1.8600495080296096,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-19-01-若 松,249.6,49,0.12514096589044102,0.11468225543185216,0.010458710458588857,2-1-6,1.4002880419530936,1.1958723893932641,若 松,,,2.0,0.02,225.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-19-09-若 松,8.4,70,0.1280856478408813,0.12655704515996866,0.0015286026809126496,1-4-2,1.2495142085109519,1.8161898159497367,若 松,,,1.0,0.01,180.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-19-10-若 松,11.5,7,0.13611620638118052,0.11866053006620593,0.01745567631497459,1-3-6,1.2965254629454948,1.128067639340263,若 松,,,1.0,0.01,180.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-20-01-若 松,12.6,4,0.11918902044534736,0.10827127505473232,0.010917745390615047,6-2-1,0.9199859600096192,1.6658961667429468,若 松,,,6.0,0.06,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-21-09-若 松,3.9,2,0.13984025925884733,0.12574372753540342,0.014096531723443911,2-1-3,1.3223491177546611,1.3631167123490566,若 松,,,4.0,0.04,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-26-05-若 松,13.9,23,0.12125216260260549,0.10395952980084375,0.017292632801761743,1-3-5,1.3360961717563558,1.130812353435406,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-26-07-若 松,267.0,31,0.13157918535474603,0.12007071023494875,0.011508475119797273,1-3-5,1.3175797320792784,1.1643812343776052,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-26-11-若 松,29.8,60,0.1205914888413804,0.10489065910826792,0.015700829733112487,1-2-4,1.285405564163877,1.1955513591046074,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-28-05-若 松,28.9,628,0.16703703501929903,0.10543283285883946,0.06160420216045957,4-2-1,1.1279524069220348,2.375875341329111,若 松,,,1.0,0.01,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-28-06-若 松,123.2,32,0.12529326239823782,0.1021794777004004,0.023113784697837425,4-3-1,1.2717411039501434,1.8484926884128612,若 松,,,1.0,0.01,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-28-10-若 松,15.5,8,0.12540451229854493,0.0855637761678532,0.03984073613069174,1-3-2,1.2559936846215878,1.2106677516988382,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-29-11-若 松,17.6,63,0.11636318580189854,0.08297865886701658,0.03338452693488196,1-3-2,1.3160778799619637,1.3365677836147258,若 松,,,5.0,0.05,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-30-01-若 松,28.3,30,0.11843342372931685,0.08444066266659611,0.03399276106272074,1-2-3,1.3096805923544437,1.20680305680213,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-30-03-若 松,276.4,215,0.1477932952173132,0.11930498032456634,0.02848831489274685,1-2-4,1.2624406786040379,1.2143622303980401,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-30-06-若 松,14.1,27,0.11810900606500088,0.08445378165498411,0.03365522441001677,1-2-3,1.338668862581699,1.4889567907069738,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-03-30-07-若 松,50.8,20,0.12485034801221781,0.1034097422695572,0.021440605742660615,1-2-5,1.4044644488101596,1.1774527461323068,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-03-08-若 松,95.9,53,0.13129888814867768,0.10466384502881186,0.026635043119865823,1-3-2,1.2311330160328615,1.0811075817296565,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-04-09-若 松,53.0,46,0.12524214402214837,0.12192469730348876,0.0033174467186596057,1-3-2,1.2110135816408967,1.8016467569907022,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-06-12-若 松,89.3,32,0.16741335829954357,0.12075921996932505,0.04665413833021852,1-2-4,1.256237263420474,1.496354407856488,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-09-01-若 松,83.8,11,0.15069821803133684,0.10552619852666029,0.04517201950467656,4-1-6,1.2356380217248926,1.9167051846414165,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-09-03-若 松,24.6,91,0.1476204574907413,0.12504437384644268,0.02257608364429861,1-2-3,1.2033768328292749,1.2802040654415099,若 松,,,2.0,0.02,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-09-09-若 松,7.2,4,0.13248445271028905,0.08803356448299152,0.044450888227297536,1-3-2,1.2533965200086583,1.1254095190057725,若 松,,,3.0,0.03,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-10-02-若 松,17.1,7,0.18672073111521154,0.11031413095348809,0.07640660016172345,3-1-2,0.8016801798558286,1.8781571966875028,若 松,,,2.0,0.02,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-10-07-若 松,42.1,35,0.12331842196817125,0.08300516024424424,0.040313261723927005,1-5-3,1.1234657855747687,1.14409915242139,若 松,,,1.0,0.01,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-10-08-若 松,16.6,31,0.13939957642127684,0.09767334900856728,0.041726227412709566,2-1-3,1.1541744614859593,1.51220280028379,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-10-09-若 松,10.8,23,0.11980874082916027,0.08469196709040278,0.03511677373875749,1-2-3,1.2740008324006908,1.1874278612492504,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-10-11-若 松,8.2,61,0.12178824374454648,0.10026598823183529,0.021522255512711197,1-4-2,1.2404139110182393,1.2334646613894782,若 松,,,2.0,0.02,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-11-05-若 松,16.2,6,0.14304272994908984,0.11848859156842005,0.02455413838066979,2-1-5,1.1871140356298364,1.2852000482939896,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-18-02-若 松,157.1,219,0.11627760514999373,0.10891508541493597,0.007362519735057763,2-3-1,1.1989704084420225,1.5609815631240933,若 松,,,5.0,0.05,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-18-07-若 松,33.7,495,0.1417370195930807,0.12561310971315845,0.016123909879922238,2-1-3,1.3397880006083678,1.447247655631929,若 松,,,3.0,0.03,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-18-11-若 松,15.9,53,0.13364886289287595,0.09469275935330457,0.03895610353957138,1-4-3,1.3582640800037997,1.0525066632743378,若 松,,,4.0,0.04,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-19-05-若 松,485.1,292,0.13634625029345326,0.0927803511355681,0.04356589915788517,2-1-4,1.289890531878174,1.349715120560954,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-20-05-若 松,23.2,103,0.1236720700247442,0.08998882203165667,0.03368324799308753,1-4-3,1.296719504313827,1.4465434273798141,若 松,,,3.0,0.03,45.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-20-11-若 松,94.2,133,0.12080032076084841,0.0990484316033208,0.021751889157527612,1-3-4,1.3581656820713852,1.1311392256379513,若 松,,,4.0,0.04,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-21-03-若 松,201.4,267,0.14724871844161128,0.1446581947913252,0.0025905236502860862,2-3-4,1.269109953763544,1.5764844940124922,若 松,,,5.0,0.05,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-21-08-若 松,9.4,13,0.12923941183324894,0.08242846482844893,0.04681094700480001,1-4-3,1.2760195905502747,1.0597547086108794,若 松,,,4.0,0.04,90.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-21-09-若 松,87.9,34,0.12903510250617145,0.11765489948689578,0.01138020301927567,4-3-1,1.375928425993617,1.487110181503138,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-24-02-若 松,131.0,609,0.12922175595600968,0.09556381540784169,0.033657940548167994,3-4-5,1.203618672373592,1.4254903603868039,若 松,,,4.0,0.04,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-24-07-若 松,49.6,120,0.1359213153617968,0.10681824867406459,0.029103066687732215,1-2-4,1.337399450786157,1.4246729044455606,若 松,,,4.0,0.04,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-24-12-若 松,220.5,275,0.1254536374163242,0.09251499590274906,0.032938641513575145,1-4-3,1.3573858348631491,1.4679454954652897,若 松,,,4.0,0.04,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-25-02-若 松,86.4,17,0.15802942223473967,0.12070688783014537,0.03732253440459431,3-4-2,1.004337031169857,1.822094637370256,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-25-07-若 松,13.5,3,0.14472080778930257,0.11524013754220042,0.02948067024710216,1-3-6,1.3532785877210798,1.3808068834507152,若 松,,,3.0,0.03,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-25-08-若 松,4.2,19,0.18554450095531638,0.12385884854281519,0.06168565241250119,1-2-3,1.2477816377486355,1.7563912777803348,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-26-02-若 松,17.2,185,0.11726246927946264,0.09834754348523649,0.018914925794226156,3-4-2,1.3445707325321086,1.1760420882069254,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-26-10-若 松,7.3,12,0.1319887418319296,0.11078091702847441,0.02120782480345519,1-3-4,1.2670889354561115,1.7790100725280016,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-27-04-若 松,26.7,20,0.11771511165784145,0.08195012312052169,0.035764988537319756,4-1-2,1.2843777396010974,1.2040076630437773,若 松,,,4.0,0.04,270.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-27-06-若 松,7.8,15,0.12687958522170542,0.11831008047459923,0.008569504747106188,1-4-2,1.183865625365959,1.497130278904974,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-27-08-若 松,15.4,44,0.13180559140102407,0.10617155560657596,0.025634035794448118,1-3-2,1.2075128199252587,1.184742267175,若 松,,,1.0,0.01,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-28-03-若 松,14.9,246,0.15927923738286318,0.10591773354594654,0.05336150383691664,4-3-2,1.0582899254160663,1.7588775521710514,若 松,,,3.0,0.03,315.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-29-01-若 松,194.4,152,0.19917544827079045,0.13176633749175481,0.06740911077903564,2-3-6,1.0936660353248449,1.8491231070601446,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-29-06-若 松,7.0,151,0.11841173580031689,0.10274924761285899,0.0156624881874579,1-2-3,1.296961335899399,1.1074552531339006,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-29-07-若 松,9.0,21,0.13054717154204817,0.12351292882312574,0.007034242718922432,5-1-4,1.3820219922555008,1.3256090370568272,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-04-29-12-若 松,15.8,3,0.12433711038533202,0.10868061345992455,0.015656496925407465,1-3-2,1.3941779850711824,1.1481050867559002,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-05-04-02-若 松,31.8,62,0.15723572362676427,0.13023959663893556,0.026996126987828717,4-1-3,1.1859540018448649,1.761567336159345,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-05-04-03-若 松,41.4,32,0.1335809670276683,0.10147511346383915,0.032105853563829154,6-1-3,1.1888359169371778,1.3972374554223077,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-05-04-06-若 松,59.9,2,0.1525840817143442,0.11337616897911307,0.03920791273523114,5-2-3,1.0422211556342151,1.7287099187108055,若 松,,,2.0,0.02,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
2025-05-04-09-若 松,264.2,8,0.12984887976052106,0.10554106379728108,0.024307815963239984,3-4-1,1.1578677163463675,1.4534100994233412,若 松,,,1.0,0.01,0.0,pl_prob_bin,"(0.116, 0.206]",1,0.3265822784810127,395,0.030379746835443037,43.666666666666664
