race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
若松_20250624_12,29.5,"[2.9525575637817383, 2.085599899291992, 1.1995010375976562, -0.20786206424236298, 2.285168170928955, 0.8357658386230469]","[1, 6, 2, 4, 5, 3]",0.0001578712373766476,370
若松_20250624_2,22.7,"[4.20283317565918, 0.07861775904893875, -0.6545956134796143, 0.28931158781051636, -0.9898556470870972, -0.9093112349510193]","[1, 2, 3, 4, 6, 5]",0.017966326063783813,15
若松_20250624_3,33.8,"[1.7072620391845703, -0.317335844039917, 0.4379761815071106, -0.11325956135988235, 0.23213207721710205, 1.985167145729065]","[1, 4, 6, 3, 5, 2]",0.003700779899820998,86
若松_20250624_4,92.9,"[3.327909469604492, -0.7655470967292786, 1.6183509826660156, 0.03608071058988571, 1.680971384048462, 0.182845801115036]","[4, 5, 1, 6, 2, 3]",0.00021204969564774027,233
若松_20250624_5,12.2,"[2.8690176010131836, -0.1693343222141266, 2.0618321895599365, 0.1052803099155426, 0.7018018960952759, -0.7713990807533264]","[1, 4, 2, 3, 5, 6]",0.01949040186524399,11
若松_20250624_6,11.7,"[2.407757520675659, 1.0172865390777588, 0.46124088764190674, -1.026321530342102, 0.0711333379149437, 0.5227776765823364]","[1, 5, 2, 6, 4, 3]",0.008239712757391908,32
若松_20250624_7,296.1,"[0.32587042450904846, 0.7871178388595581, 0.6952400207519531, -0.8531535863876343, -1.0961973667144775, 1.368922472000122]","[5, 6, 1, 3, 4, 2]",0.00029991581099884115,362
若松_20250624_8,13.8,"[0.4351697862148285, 1.8916772603988647, -1.3740170001983643, -2.1475203037261963, -1.6560183763504028, -1.3517982959747314]","[2, 1, 3, 5, 4, 6]",0.01558702430927767,14
若松_20250624_9,11.4,"[2.6161789894104004, -0.4980584681034088, -0.16786830127239227, -1.2561460733413696, -1.1856087446212769, -0.8261144757270813]","[1, 2, 5, 4, 6, 3]",0.007056809026981182,45
若松_20250628_1,13.9,"[1.6966201066970825, 1.049951195716858, -0.26997724175453186, 0.916399359703064, 0.8340408802032471, -0.36889106035232544]","[1, 3, 5, 4, 2, 6]",0.013158596810819156,5
若松_20250628_10,846.4,"[-1.0565298795700073, 0.5291286110877991, 2.1627750396728516, 1.0611246824264526, 0.15179656445980072, -0.9048240780830383]","[5, 1, 3, 2, 4, 6]",0.005498457812829365,51
若松_20250628_11,111.7,"[3.2042722702026367, 2.5411758422851562, -1.1326178312301636, 0.3873368203639984, 1.762211561203003, -0.03119930624961853]","[1, 3, 6, 5, 4, 2]",0.00957618559406551,26
若松_20250628_12,11.7,"[2.8820130825042725, 2.6762380599975586, 1.9190349578857422, -1.3206007480621338, 0.15763400495052338, -0.3386070132255554]","[1, 4, 2, 6, 3, 5]",0.005989667688741336,36
若松_20250628_2,45.1,"[2.9533610343933105, 1.1758544445037842, 0.9710118174552917, -0.49802348017692566, -0.08070674538612366, 1.13844633102417]","[2, 3, 4, 5, 6, 1]",0.00833384162693363,31
若松_20250628_3,120.2,"[0.4163087010383606, -0.4886053502559662, 1.02411949634552, 4.146102428436279, 1.3638144731521606, 1.436347246170044]","[4, 6, 3, 1, 2, 5]",0.015870254898310673,14
若松_20250628_4,35.3,"[4.460115909576416, -0.6447645425796509, 1.0268205404281616, 0.963494598865509, 0.2158958613872528, -0.10759785026311874]","[1, 5, 3, 2, 6, 4]",0.015217266957728213,20
若松_20250628_5,50.0,"[3.072981595993042, 1.1276741027832031, 1.313300371170044, 0.5371436476707458, 0.44686856865882874, -0.20677602291107178]","[2, 3, 5, 1, 6, 4]",0.0011670453055296528,180
若松_20250628_6,241.7,"[1.458339810371399, 0.9509696960449219, 1.430611491203308, -0.8191439509391785, 0.3892841041088104, 0.9995710253715515]","[3, 5, 1, 6, 4, 2]",0.008584642791963167,25
若松_20250628_7,6.7,"[3.36283540725708, 1.6440006494522095, 0.6560956835746765, 0.8174911141395569, -0.30245712399482727, -0.0802932009100914]","[1, 2, 4, 5, 6, 3]",0.01577379040142738,14
若松_20250628_8,5.9,"[4.395177364349365, 3.2033214569091797, -0.49577778577804565, 0.3599163889884949, 1.584769606590271, -0.48892855644226074]","[1, 2, 5, 3, 4, 6]",0.04155531772608497,6
若松_20250628_9,8.0,"[2.774031400680542, 0.9473329782485962, 0.23324443399906158, -0.814292848110199, -0.26089006662368774, -0.6402029991149902]","[1, 2, 3, 6, 5, 4]",0.027704127481973626,3
若松_20250629_1,46.9,"[2.965829372406006, -1.0626312494277954, 0.9895972609519958, 1.073745608329773, 1.1919580698013306, -0.8971198797225952]","[4, 5, 1, 3, 2, 6]",0.0006463852342070651,147
若松_20250629_10,27.4,"[3.7383625507354736, 2.8874549865722656, 0.3031923770904541, 0.6605249047279358, -0.553809404373169, -0.6420328617095947]","[2, 3, 6, 1, 4, 5]",0.0011667576393260249,95
若松_20250629_11,39.2,"[2.1462669372558594, 2.762871265411377, 0.9699049592018127, 0.1560288518667221, 0.40248245000839233, 1.0102641582489014]","[1, 2, 4, 5, 6, 3]",0.01301797968186096,13
若松_20250629_12,13.6,"[3.5240044593811035, -1.0105363130569458, -1.0903208255767822, -0.5204992890357971, 0.767127275466919, -0.8841598629951477]","[1, 4, 5, 3, 2, 6]",0.02556890405123669,8
若松_20250629_2,12.8,"[4.343510627746582, 1.6269540786743164, 0.8060711026191711, -0.9458463788032532, -0.47357413172721863, -0.6848300695419312]","[1, 3, 2, 4, 5, 6]",0.024785818565075505,13
若松_20250629_3,13.1,"[1.639622449874878, -1.0443215370178223, -1.0849266052246094, 0.43724581599235535, -0.3768158257007599, 1.7119624614715576]","[1, 4, 6, 3, 5, 2]",0.022474907727551067,6
若松_20250629_4,24.8,"[4.2782721519470215, 0.5212321281433105, 0.8190205693244934, -1.0817831754684448, -0.6210627555847168, 1.8282173871994019]","[1, 5, 2, 6, 4, 3]",0.022028792261780544,13
若松_20250629_5,5.8,"[3.2252118587493896, 1.461918830871582, 0.3516998589038849, 0.9805221557617188, -0.07205552607774734, -0.1911555826663971]","[1, 2, 4, 3, 5, 6]",0.03270361046304931,1
若松_20250629_6,8.2,"[0.04675690084695816, 1.5234901905059814, -1.062904953956604, 0.9720209240913391, 3.0933260917663574, -0.6064174175262451]","[3, 6, 4, 1, 2, 5]",7.024479626197964e-05,314
若松_20250629_7,23.0,"[3.8330273628234863, -0.5891161561012268, 0.8452219367027283, 0.9388134479522705, 4.195807456970215, 0.289669930934906]","[1, 4, 3, 5, 2, 6]",0.009886739528102954,22
若松_20250629_8,5.4,"[3.1481075286865234, 3.312160015106201, 1.9558756351470947, -0.24714136123657227, -0.30726101994514465, -0.5828023552894592]","[1, 2, 3, 5, 6, 4]",0.031260810103524814,11
若松_20250629_9,30.8,"[1.396358609199524, 0.943644642829895, -1.053975224494934, 1.4909464120864868, -0.40002790093421936, 1.2515755891799927]","[2, 4, 5, 3, 6, 1]",0.010186597251034856,29
若松_20250630_1,49.4,"[3.112182378768921, 1.0153415203094482, -1.0915719270706177, -0.9926345348358154, 0.5195565223693848, -0.3209669888019562]","[2, 1, 4, 6, 5, 3]",0.0022964157217202647,81
若松_20250630_10,9.3,"[3.7599716186523438, -0.9735400080680847, 0.9219955801963806, 0.6074434518814087, 0.5101708769798279, 0.8736020922660828]","[2, 6, 1, 3, 5, 4]",0.0054573963878796605,38
若松_20250630_11,11.6,"[3.1259069442749023, 0.7633131146430969, 2.043203115463257, 0.012200647965073586, -0.6142354607582092, -0.9390866160392761]","[1, 3, 2, 4, 5, 6]",0.06825089701549768,1
若松_20250630_12,14.1,"[2.768951892852783, 0.33380231261253357, 0.13201512396335602, 2.276262044906616, 0.805049479007721, -0.6435431241989136]","[1, 5, 3, 2, 4, 6]",0.02804294462160715,5
若松_20250630_2,201.7,"[-0.8863409757614136, 0.9805543422698975, -1.0842347145080566, 0.4928697347640991, 0.5434154868125916, 0.5484544634819031]","[4, 5, 6, 1, 3, 2]",0.0017398218656886348,143
若松_20250630_3,100.5,"[1.660923957824707, 1.6510428190231323, 0.9649428129196167, -0.740868091583252, -0.38788530230522156, 1.8303643465042114]","[1, 4, 2, 5, 6, 3]",0.007399803608254945,45
若松_20250630_4,11.9,"[4.244964599609375, 2.722330093383789, 1.5436190366744995, -1.0132695436477661, 0.5276551842689514, 0.27247554063796997]","[1, 2, 3, 4, 5, 6]",0.017296767353367493,15
若松_20250630_5,13.8,"[2.576798677444458, 1.7093307971954346, -1.0761605501174927, 1.021716833114624, 1.6629102230072021, -0.6608119606971741]","[2, 3, 5, 1, 4, 6]",0.008654172954850771,31
若松_20250630_6,20.4,"[3.5445330142974854, 1.5317882299423218, 0.8076151609420776, 0.45062056183815, 0.4344128370285034, -0.5232648849487305]","[1, 4, 3, 2, 5, 6]",0.013993799951765083,17
若松_20250630_7,15.3,"[3.757283926010132, 0.5602164268493652, 1.1826642751693726, -0.9721503853797913, 0.5841560363769531, -0.9657757878303528]","[1, 4, 3, 5, 2, 6]",0.0395889702353674,6
若松_20250630_8,6.8,"[4.003952503204346, 1.3654365539550781, 2.106175661087036, -0.9903537631034851, -0.5458956956863403, -0.872563362121582]","[1, 3, 2, 5, 6, 4]",0.043160557514655674,6
若松_20250630_9,28.4,"[-0.9177521467208862, 0.4132542014122009, -1.0543835163116455, 2.7201356887817383, 1.1283262968063354, -0.730421245098114]","[6, 5, 4, 1, 2, 3]",0.008206042028041064,33
若松_20250701_1,35.1,"[-1.0080069303512573, 0.35316815972328186, -1.1244831085205078, 2.928083896636963, 1.05609929561615, -0.8250392079353333]","[6, 3, 5, 2, 1, 4]",0.010706293450375892,24
若松_20250701_10,12.3,"[2.943594455718994, 2.159498691558838, 0.39908072352409363, -0.4371701180934906, -0.5428677797317505, -0.8523138761520386]","[1, 3, 2, 6, 4, 5]",0.009131238602514226,33
若松_20250701_11,16.2,"[3.0983853340148926, 1.2217364311218262, -0.25024333596229553, 0.8898758888244629, 0.9686126708984375, -0.19419075548648834]","[4, 3, 5, 1, 2, 6]",0.00037830907004856234,276
若松_20250701_12,96.5,"[1.9644354581832886, 0.42527225613594055, 0.8517972230911255, -0.7237723469734192, 2.940450668334961, -0.9894132018089294]","[6, 3, 1, 5, 2, 4]",2.4135039453132983e-05,402
若松_20250701_2,276.4,"[2.436184883117676, 0.7917589545249939, 0.9072607755661011, -1.0580726861953735, -0.3134598135948181, -0.0654488056898117]","[1, 6, 3, 5, 4, 2]",0.0011456530763737601,153
若松_20250701_3,49.5,"[0.6658309102058411, 1.3700430393218994, 2.1582326889038086, 0.3145080804824829, 0.05621787905693054, -0.9220582842826843]","[4, 3, 1, 2, 5, 6]",0.017489454430361727,8
若松_20250701_4,20.9,"[2.6680972576141357, -0.5982924699783325, 1.3514422178268433, 0.16961458325386047, 1.41959810256958, -0.04681989550590515]","[2, 5, 1, 3, 6, 4]",0.0003600570101561934,262
若松_20250701_5,16.3,"[3.363471508026123, 1.4309425354003906, -0.6873288750648499, -1.0749397277832031, 0.8655145168304443, -1.0145400762557983]","[1, 2, 3, 5, 4, 6]",0.02228943039231266,13
若松_20250701_6,22.2,"[4.26271390914917, 0.17230114340782166, 1.5167405605316162, -1.0053082704544067, 1.3327616453170776, -0.6813868284225464]","[1, 6, 2, 4, 3, 5]",0.013127763719016312,20
若松_20250701_7,17.3,"[4.163478851318359, 1.5270426273345947, -0.09612967073917389, 0.02579771913588047, 0.08521237969398499, -0.8634499311447144]","[1, 3, 2, 5, 4, 6]",0.019672441436872922,13
若松_20250701_8,43.1,"[3.2541983127593994, 0.3550094962120056, 0.8351055383682251, -1.0913251638412476, -0.5900394916534424, -0.9699604511260986]","[3, 1, 2, 4, 6, 5]",0.0003697544256096569,190
若松_20250701_9,21.1,"[2.7533154487609863, -0.901707649230957, 0.49540621042251587, 0.29146334528923035, 1.2363463640213013, -0.07347182929515839]","[2, 6, 3, 5, 1, 4]",0.011681060357222169,20
若松_20250702_1,53.2,"[-0.651634693145752, 3.399071455001831, -0.7934173941612244, 1.0312705039978027, 1.2517417669296265, 0.3118050992488861]","[4, 1, 5, 2, 3, 6]",0.008364103032530842,30
若松_20250702_10,56.2,"[4.149817943572998, 0.628024697303772, 1.0117624998092651, -0.1867082715034485, 1.825758934020996, 0.45003756880760193]","[1, 5, 3, 6, 2, 4]",0.038692123153392315,2
若松_20250702_11,19.4,"[3.1028497219085693, 0.5761974453926086, 1.035810112953186, 0.26088017225265503, 0.4581909477710724, 0.007276617456227541]","[1, 6, 3, 2, 4, 5]",0.005685269543315139,57
若松_20250702_12,9.3,"[3.6682047843933105, -0.580320417881012, 1.9284253120422363, 1.498895287513733, 0.37911370396614075, -0.5126346945762634]","[1, 6, 2, 4, 3, 5]",0.030672225210094054,7
若松_20250702_2,87.8,"[0.7240913510322571, 0.997471809387207, 0.2209591120481491, -0.5452887415885925, 3.7020370960235596, -0.8695390224456787]","[2, 3, 5, 4, 1, 6]",0.026460542000248367,10
若松_20250702_3,196.4,"[3.0742812156677246, 1.411290168762207, -0.09082257002592087, -0.9853498339653015, 0.174388587474823, -0.36045944690704346]","[2, 3, 6, 5, 4, 1]",0.0016083635379179153,115
若松_20250702_4,33.9,"[3.922569990158081, 0.7409306764602661, 1.3297464847564697, 0.9759038686752319, 1.0677337646484375, -0.2276371568441391]","[1, 3, 5, 4, 2, 6]",0.01304719984332966,21
若松_20250702_5,230.4,"[2.8105595111846924, 0.8145121335983276, 0.4052785336971283, 0.9773567318916321, 1.0860956907272339, -0.9736215472221375]","[2, 3, 1, 4, 6, 5]",0.0005205600990172916,249
若松_20250702_6,52.1,"[4.1740617752075195, 2.272566080093384, -0.5935389995574951, 1.0812782049179077, 1.537779688835144, 1.5210767984390259]","[2, 4, 5, 3, 6, 1]",0.00046817748276022325,174
若松_20250702_7,105.1,"[3.4387054443359375, -0.9281334280967712, 0.8418703079223633, 0.770389199256897, 0.8731595277786255, -0.9052836298942566]","[1, 6, 2, 4, 3, 5]",0.040036019661757835,2
若松_20250702_8,383.9,"[1.1927235126495361, 0.6741584539413452, -0.7452171444892883, 2.9705872535705566, -0.5635080337524414, 0.927387535572052]","[5, 3, 4, 1, 6, 2]",0.00572241236898377,45
若松_20250702_9,10.8,"[4.155384063720703, 2.805108070373535, 0.43039825558662415, -0.38197338581085205, -0.48317691683769226, 0.06648997962474823]","[1, 2, 4, 5, 6, 3]",0.047723340006501296,3
若松_20250703_1,255.8,"[2.957919120788574, -0.9039421081542969, -0.6097776889801025, 0.00965697132050991, 1.819767951965332, -0.8673428893089294]","[2, 6, 4, 3, 1, 5]",0.016955721698105726,16
若松_20250703_10,19.5,"[3.022378444671631, 3.2470524311065674, 1.0045443773269653, -0.08614770323038101, 0.4105636179447174, -0.5993115305900574]","[1, 2, 3, 4, 6, 5]",0.012754047122775529,22
若松_20250703_11,15.9,"[2.112530469894409, 1.1759259700775146, 1.050491213798523, 0.3746577799320221, 0.6623950600624084, -0.8031316995620728]","[1, 3, 6, 4, 2, 5]",0.001484329605644856,146
若松_20250703_12,228.0,"[2.888784170150757, 2.822721481323242, 1.9024126529693604, 2.598745584487915, 0.51987624168396, -0.10399021953344345]","[6, 2, 3, 1, 5, 4]",8.23053890162616e-05,364
若松_20250703_2,37.2,"[1.0343581438064575, 0.6875883936882019, 0.8008715510368347, 3.3160793781280518, -0.377976655960083, -0.05230238661170006]","[2, 6, 3, 1, 4, 5]",0.005745843453222882,47
若松_20250703_3,19.1,"[3.1773440837860107, 2.0560801029205322, -0.12635119259357452, -1.0148484706878662, 0.033229634165763855, -0.06616045534610748]","[1, 2, 3, 5, 4, 6]",0.01647194779073196,14
若松_20250703_4,96.7,"[1.7420244216918945, -0.48192298412323, 1.1898913383483887, 0.6957449913024902, 0.7252001762390137, 0.8832789063453674]","[3, 6, 2, 5, 4, 1]",0.006672522308046552,33
若松_20250703_5,52.4,"[3.3023691177368164, 0.8157894611358643, -0.9531430006027222, 0.8141571283340454, -0.021082879975438118, -0.7486367225646973]","[1, 3, 6, 4, 2, 5]",0.020955212815739456,13
若松_20250703_6,34.0,"[3.7714622020721436, 1.012244701385498, 0.3942069709300995, -0.989830732345581, 0.11722021549940109, 1.9012980461120605]","[1, 5, 4, 6, 2, 3]",0.011823531819678754,23
若松_20250703_7,7.0,"[2.5875279903411865, 1.1911717653274536, 0.49348995089530945, -1.0241895914077759, -0.4869956970214844, 0.7895442247390747]","[1, 6, 2, 5, 4, 3]",0.0006061898519910967,198
若松_20250703_8,7.4,"[2.810559034347534, 0.4236904978752136, 0.37167873978614807, -0.9990898966789246, 0.8742026090621948, -0.8962037563323975]","[1, 5, 2, 6, 3, 4]",0.012523415601346411,18
若松_20250703_9,29.4,"[3.778189182281494, -0.9435256719589233, 0.8184767961502075, 0.5326873660087585, -0.10738008469343185, -0.896635115146637]","[1, 6, 2, 4, 3, 5]",0.03263093137993003,5
若松_20250707_1,50.6,"[4.017702102661133, 2.122325897216797, 1.1027698516845703, 0.6269434690475464, -0.11307033896446228, 0.05448581278324127]","[1, 3, 6, 5, 4, 2]",0.0019126281671701165,95
若松_20250707_10,13.2,"[2.6568057537078857, 2.097485303878784, 2.4511067867279053, 0.0849541574716568, -0.0987049862742424, 0.8636162281036377]","[2, 1, 3, 5, 6, 4]",0.021567286522946795,7
若松_20250707_11,47.8,"[3.285313606262207, 0.3635976314544678, 0.37165331840515137, 2.0049707889556885, 0.09630963206291199, 2.0461266040802]","[4, 6, 1, 2, 5, 3]",0.00043766294039806125,226
若松_20250707_12,154.6,"[3.383181571960449, 2.348421573638916, 2.0077407360076904, -0.1072988361120224, 2.7072694301605225, 0.6145253777503967]","[3, 1, 5, 6, 2, 4]",0.005302537567239184,50
若松_20250707_2,93.3,"[1.3803155422210693, -0.8861469626426697, -0.6774631142616272, 0.6294978857040405, 1.0150574445724487, -0.9185502529144287]","[5, 4, 3, 2, 1, 6]",0.0005456880010770467,239
若松_20250707_3,32.7,"[0.5438628792762756, 2.2558164596557617, 1.4809812307357788, 1.0994945764541626, 0.35600483417510986, 0.19305722415447235]","[4, 2, 1, 6, 5, 3]",0.0017304760533589675,175
若松_20250707_4,18.8,"[2.649981737136841, 0.034381501376628876, 1.5579701662063599, 0.7559312582015991, 0.2616327702999115, 0.6775289177894592]","[1, 4, 2, 3, 5, 6]",0.007510157808301229,31
若松_20250707_5,22.9,"[4.1421051025390625, -0.3640328347682953, -0.25850823521614075, 0.1785118281841278, -0.38265305757522583, -0.5370365977287292]","[1, 3, 2, 4, 5, 6]",0.01064737142906724,26
若松_20250707_6,204.5,"[-0.545042872428894, 2.115586280822754, 0.9200597405433655, 1.366544485092163, -0.24114730954170227, 0.44049519300460815]","[5, 2, 6, 1, 4, 3]",0.0014631078042223933,160
若松_20250707_7,6.2,"[4.103054523468018, 1.3841068744659424, 0.8261048197746277, 0.6134302020072937, 0.45241108536720276, -0.07054463773965836]","[1, 2, 6, 4, 5, 3]",0.005923250580631768,55
若松_20250707_8,8.0,"[4.307138442993164, 3.3613922595977783, 1.1864824295043945, 0.9173387289047241, 1.0442421436309814, -0.12532274425029755]","[1, 2, 5, 3, 4, 6]",0.04177987127107751,6
若松_20250707_9,48.8,"[4.247206687927246, 1.2023259401321411, -0.4146066904067993, 1.5517069101333618, 0.8287030458450317, 0.9597468376159668]","[1, 4, 6, 5, 2, 3]",0.010893640182100218,25
若松_20250708_1,734.8,"[2.085463762283325, 1.5912144184112549, 1.1514477729797363, 1.1302119493484497, 0.1178225427865982, 0.27621030807495117]","[4, 5, 1, 6, 3, 2]",0.00020948859050922254,502
若松_20250708_10,16.1,"[3.28935170173645, -0.675956666469574, 1.0187913179397583, 1.3602240085601807, 0.39334383606910706, -0.9816558361053467]","[1, 6, 2, 3, 4, 5]",0.0379406910305595,5
若松_20250708_11,10.7,"[3.4190855026245117, 0.0888189747929573, -0.3387918174266815, 4.661100387573242, 0.5992639660835266, 1.185213565826416]","[4, 5, 6, 1, 3, 2]",0.0019653867535579066,65
若松_20250708_12,8.9,"[3.2636234760284424, 2.310422658920288, 0.9918295741081238, 1.2933634519577026, 2.1594271659851074, 0.06709619611501694]","[1, 3, 2, 6, 4, 5]",0.0032524577219676895,80
若松_20250708_2,24.7,"[4.634066104888916, 1.008786916732788, 0.5997520685195923, 0.2846800982952118, -0.3347688913345337, 0.798482358455658]","[1, 5, 3, 2, 4, 6]",0.00234262722843349,104
若松_20250708_3,8.5,"[2.394223213195801, 0.587857186794281, 0.8836380839347839, 0.4812971353530884, -4.16015100479126, 1.830083966255188]","[1, 4, 3, 5, 6, 2]",0.0526374856190145,1
若松_20250708_4,34.0,"[3.3989646434783936, 0.7916927337646484, 1.1842080354690552, -0.40134182572364807, 1.6681959629058838, 4.805431842803955]","[4, 6, 3, 5, 2, 1]",0.0018409529089615472,73
若松_20250708_5,18.8,"[4.553157806396484, 2.017151355743408, 2.4652841091156006, -0.2954297363758087, 0.1743529587984085, 1.254419207572937]","[1, 3, 2, 4, 5, 6]",0.007595571652638886,30
若松_20250708_6,324.5,"[2.6586084365844727, 2.759394645690918, 0.5007542967796326, 1.674730896949768, 0.2945030629634857, 1.0813878774642944]","[3, 2, 6, 4, 5, 1]",0.005324464055940794,53
若松_20250708_7,26.2,"[2.8222696781158447, 1.1045441627502441, 1.932810664176941, -0.38207411766052246, 1.0178276300430298, 1.5617233514785767]","[4, 5, 1, 6, 2, 3]",0.002457433252417705,96
若松_20250708_8,5.9,"[3.250577688217163, 2.579277992248535, 1.521703839302063, -0.6624918580055237, 1.427566647529602, -0.4333224892616272]","[1, 3, 2, 6, 4, 5]",0.03243951831259047,7
若松_20250708_9,9.4,"[1.9364182949066162, -0.1926044523715973, -4.4678449630737305, -0.20442502200603485, -0.20042496919631958, 0.587887704372406]","[2, 3, 6, 4, 5, 1]",0.019334792175916205,15
若松_20250709_1,36.3,"[2.8386173248291016, 2.2748451232910156, 0.6988738179206848, 0.615260899066925, 0.7498916983604431, 0.10720715671777725]","[2, 3, 1, 5, 6, 4]",0.002133803143067015,121
若松_20250709_10,69.7,"[3.28671932220459, 1.0806976556777954, 1.8535237312316895, 1.2345325946807861, 1.0886667966842651, 1.833511233329773]","[4, 6, 1, 2, 3, 5]",0.0004099291945834563,373
若松_20250709_11,105.6,"[3.31912899017334, 2.7179205417633057, 1.5771969556808472, 0.5376915335655212, 2.34252667427063, -0.22495853900909424]","[5, 3, 1, 4, 2, 6]",0.0002757936374513176,244
若松_20250709_12,6.0,"[4.326776504516602, 1.6981168985366821, 2.144078493118286, 1.041023850440979, 2.2561893463134766, 0.8494084477424622]","[1, 5, 2, 4, 3, 6]",0.01901071208664189,10
若松_20250709_2,10.8,"[3.489941120147705, -0.5192908644676208, 1.604164958000183, -0.8608827590942383, -0.2114744782447815, 0.1567537635564804]","[2, 4, 1, 6, 5, 3]",0.009335176543538872,32
若松_20250709_3,88.5,"[2.08249568939209, 0.27170729637145996, 1.1135526895523071, 2.2559547424316406, -0.3670642375946045, -0.26338404417037964]","[5, 2, 4, 1, 6, 3]",0.0005653541762147636,219
若松_20250709_4,5.8,"[3.05753231048584, 4.070985317230225, 0.438469797372818, 1.9452224969863892, 1.793627381324768, 0.02537689171731472]","[1, 2, 4, 3, 5, 6]",0.012187840710862163,23
若松_20250709_5,27.5,"[3.831437826156616, 1.8712540864944458, 1.8540925979614258, 1.8202311992645264, 0.533440351486206, 0.16116997599601746]","[1, 4, 2, 3, 6, 5]",0.0221432038816809,10
若松_20250709_6,73.2,"[4.048616409301758, 1.422265648841858, 0.8667985796928406, 2.372438907623291, 3.0543336868286133, 0.3284354507923126]","[1, 5, 3, 2, 6, 4]",0.00011016993524171192,301
若松_20250709_7,17.6,"[2.9940571784973145, 2.0471434593200684, 0.3451359272003174, 0.22483600676059723, 0.2336471527814865, 2.951730966567993]","[3, 2, 4, 6, 5, 1]",0.013923058957287049,16
若松_20250709_8,4.4,"[4.4899678230285645, 2.1662590503692627, 1.503082036972046, 1.9229930639266968, 0.15344363451004028, -0.02784878946840763]","[1, 3, 2, 4, 5, 6]",0.03318420440354256,7
若松_20250709_9,12.4,"[2.1342029571533203, 2.880106210708618, -0.05566239356994629, 0.37258994579315186, 1.1161152124404907, -0.438109815120697]","[1, 3, 2, 5, 6, 4]",0.00032352053119325875,252
若松_20250710_1,124.5,"[0.9223318696022034, -0.4260920584201813, -0.04254478961229324, -0.5137324333190918, 1.0852601528167725, -0.47336071729660034]","[4, 6, 3, 2, 1, 5]",0.0026050201894711723,124
若松_20250710_10,2339.0,"[3.3195831775665283, 1.3097524642944336, 2.05853271484375, 1.6737312078475952, 2.2751235961914062, 1.4630402326583862]","[4, 6, 5, 3, 2, 1]",0.0007586887165005928,334
若松_20250710_11,159.6,"[4.424965858459473, 2.0160226821899414, 0.8761895298957825, 1.432435154914856, 2.010568141937256, 0.1847129613161087]","[2, 3, 4, 5, 1, 6]",0.006976240459131607,40
若松_20250710_12,28.7,"[3.47163724899292, 2.314159870147705, 1.1656006574630737, 0.8838003873825073, 0.4098336398601532, 0.8407350778579712]","[1, 5, 2, 6, 4, 3]",0.0012504547350239944,165
若松_20250710_2,28.2,"[4.509551048278809, 1.562023401260376, 2.3381922245025635, -0.18934741616249084, 1.8825408220291138, 0.08241553604602814]","[1, 4, 3, 5, 2, 6]",0.04143874287380477,6
若松_20250710_3,184.3,"[2.3651556968688965, 1.4956830739974976, 0.20975449681282043, 0.8886858820915222, 2.0286762714385986, 0.9297829270362854]","[4, 3, 5, 2, 1, 6]",0.001716116046971975,160
若松_20250710_4,35.6,"[3.2767906188964844, 0.6637897491455078, 1.5042906999588013, 0.2035175859928131, -0.008064555935561657, 2.802143096923828]","[2, 5, 1, 4, 3, 6]",1.5487874221025397e-05,484
若松_20250710_5,39.9,"[4.6325249671936035, 1.7491014003753662, 0.2880907654762268, 1.6784542798995972, 1.7540013790130615, 0.21807537972927094]","[1, 4, 3, 2, 6, 5]",0.0017453793508526128,94
若松_20250710_6,11.1,"[2.9627559185028076, 3.5894880294799805, 1.0738000869750977, 2.4041831493377686, 0.11300717294216156, 2.20690655708313]","[2, 1, 6, 4, 5, 3]",0.01534798356468182,14
若松_20250710_7,12.8,"[2.601306200027466, 0.5920156240463257, -0.2477397620677948, 1.687173843383789, 2.489518880844116, 5.029392242431641]","[2, 6, 5, 4, 3, 1]",0.04043479583505071,5
若松_20250710_8,11.3,"[2.8978524208068848, 1.7681986093521118, 2.3908815383911133, 1.6435866355895996, 0.6571041941642761, 1.2075504064559937]","[1, 4, 2, 3, 6, 5]",0.01697994517517378,2
若松_20250710_9,13.2,"[3.232078790664673, 2.1783053874969482, 1.2882676124572754, 1.3656480312347412, 1.2435717582702637, 0.23474666476249695]","[1, 3, 5, 2, 4, 6]",0.01600099642261275,8
若松_20250711_1,11.2,"[3.6218950748443604, 1.6382129192352295, 0.7586392164230347, 1.4698214530944824, 0.07368013262748718, -0.3560582399368286]","[1, 3, 6, 2, 5, 4]",0.008139505018285139,33
若松_20250711_10,35.3,"[4.159807205200195, 3.501533031463623, 1.119092583656311, 1.243463397026062, 1.937357783317566, 1.318708062171936]","[1, 2, 4, 5, 6, 3]",0.006064252091292852,50
若松_20250711_11,4.7,"[4.2906880378723145, 2.4901978969573975, 1.2973897457122803, 1.126605749130249, 0.005487903021275997, 0.43950915336608887]","[1, 2, 3, 5, 6, 4]",0.03564695381809406,4
若松_20250711_12,19.4,"[3.216318130493164, 0.4305732250213623, 0.5465154647827148, 4.553310871124268, 1.986557960510254, 0.673434853553772]","[5, 4, 6, 1, 2, 3]",0.0004629123399473368,147
若松_20250711_2,30.5,"[2.2733218669891357, -0.37668725848197937, 1.1579673290252686, 1.3631457090377808, 0.19079624116420746, -0.0527317151427269]","[1, 4, 5, 2, 3, 6]",0.004281771794128477,65
