lane1_score,lane2_score,lane3_score,lane4_score,lane5_score,lane6_score,lane1_rank,lane2_rank,lane3_rank,lane4_rank,lane5_rank,lane6_rank,race_key,trifecta_odds,scores,ranks,true_order_prob,true_order_rank
2.5421486,1.4426196,1.4551097,0.9780493,1.8607742,1.2963789,1,2,6,5,3,4,2025-04-28-11-若 松,5.8,"[2.5421485900878906, 1.4426195621490479, 1.455109715461731, 0.9780492782592773, 1.8607741594314575, 1.2963788509368896]","[1, 2, 6, 5, 3, 4]",0.0037126735828996705,57
-0.60589623,-1.3294684,-1.1274718,8.786478,-1.6280019,-0.7279585,5,3,4,6,2,1,2025-04-28-12-若 松,116.7,"[-0.6058962345123291, -1.3294683694839478, -1.1274718046188354, 8.786478042602539, -1.6280019283294678, -0.7279585003852844]","[5, 3, 4, 6, 2, 1]",3.687008109911712e-22,684
-1.0437186,1.593793,0.42000535,-1.307158,-0.15472458,0.7564532,6,3,1,4,2,5,2025-04-29-01-若 松,194.4,"[-1.0437185764312744, 1.5937930345535278, 0.42000535130500793, -1.3071579933166504, -0.154724583029747, 0.7564532160758972]","[6, 3, 1, 4, 2, 5]",0.0008219294701868308,197
3.172773,-0.19014172,0.0741716,-0.053448945,-0.03158719,-0.47620553,1,4,2,5,6,3,2025-04-29-02-若 松,115.2,"[3.1727728843688965, -0.1901417225599289, 0.07417160272598267, -0.05344894528388977, -0.03158719092607498, -0.4762055277824402]","[1, 4, 2, 5, 6, 3]",0.005624056916309071,75
1.7209984,0.9831848,0.4864614,0.08587243,-0.15350366,0.61148524,3,2,4,1,6,5,2025-04-29-03-若 松,188.8,"[1.7209984064102173, 0.983184814453125, 0.4864614009857178, 0.08587242662906647, -0.1535036563873291, 0.6114852428436279]","[3, 2, 4, 1, 6, 5]",0.0024449532579855085,133
0.25769037,0.13751514,0.34530059,-0.15106893,1.5778764,0.6334984,1,3,4,5,2,6,2025-04-29-04-若 松,15.2,"[0.2576903700828552, 0.1375151425600052, 0.3453005850315094, -0.15106892585754395, 1.5778764486312866, 0.6334983706474304]","[1, 3, 4, 5, 2, 6]",0.0012435084731354598,290
2.438832,0.80697805,-0.41184422,1.2487959,-0.5391377,0.12323941,1,2,6,3,4,5,2025-04-29-05-若 松,3.6,"[2.4388320446014404, 0.8069780468940735, -0.4118442237377167, 1.2487958669662476, -0.5391377210617065, 0.1232394129037857]","[1, 2, 6, 3, 4, 5]",0.014906131142217088,11
1.9814439,0.86770153,0.1023381,-0.8292113,0.041638874,-0.6152753,1,2,6,5,3,4,2025-04-29-06-若 松,7.0,"[1.9814438819885254, 0.867701530456543, 0.10233809798955917, -0.8292112946510315, 0.041638873517513275, -0.6152753233909607]","[1, 2, 6, 5, 3, 4]",0.006001981352164292,44
1.2229666,0.026289927,-0.5308325,0.90576494,2.908273,-0.34869385,1,5,6,3,2,4,2025-04-29-07-若 松,9.0,"[1.2229665517807007, 0.02628992684185505, -0.5308325290679932, 0.9057649374008179, 2.9082729816436768, -0.34869384765625]","[1, 5, 6, 3, 2, 4]",0.010131082477947771,27
2.1710522,0.041164465,-1.0087739,-0.2854584,-0.06502171,-0.08460292,2,1,6,4,5,3,2025-04-29-08-若 松,137.1,"[2.1710522174835205, 0.04116446524858475, -1.008773922920227, -0.28545838594436646, -0.06502170860767365, -0.08460292220115662]","[2, 1, 6, 4, 5, 3]",0.004959941383797861,49
2.0356076,-0.82699084,-0.14860092,-0.07298571,-0.12014591,0.3210154,1,5,2,3,6,4,2025-04-29-09-若 松,11.8,"[2.0356075763702393, -0.8269908428192139, -0.14860092103481293, -0.0729857087135315, -0.12014590948820114, 0.3210153877735138]","[1, 5, 2, 3, 6, 4]",0.005210664577874477,53
2.1279006,0.86246604,0.20001526,0.7090775,1.5771972,0.25211883,2,4,5,1,3,6,2025-04-29-10-若 松,76.5,"[2.1279006004333496, 0.862466037273407, 0.20001526176929474, 0.7090774774551392, 1.5771971940994263, 0.2521188259124756]","[2, 4, 5, 1, 3, 6]",0.0055089772530938046,43
2.5466821,0.92473,1.1538275,-0.12358507,0.0046363655,0.014231151,1,4,2,5,3,6,2025-04-29-11-若 松,35.1,"[2.546682119369507, 0.9247300028800964, 1.1538275480270386, -0.12358506768941879, 0.004636365454643965, 0.014231150969862938]","[1, 4, 2, 5, 3, 6]",0.0108466260873939,16
1.9006705,1.3279243,1.380995,-0.5430655,0.19899297,0.597347,1,3,2,4,6,5,2025-04-29-12-若 松,15.8,"[1.9006705284118652, 1.3279242515563965, 1.3809950351715088, -0.5430654883384705, 0.19899296760559082, 0.5973470211029053]","[1, 3, 2, 4, 6, 5]",0.006356295425525905,35
3.0213764,0.44069675,-0.560323,-0.12354146,-0.21478075,-0.52672297,1,3,2,6,5,4,2025-05-04-01-若 松,11.8,"[3.021376371383667, 0.44069674611091614, -0.5603229999542236, -0.123541459441185, -0.2147807478904724, -0.5267229676246643]","[1, 3, 2, 6, 5, 4]",0.0053409226893299305,69
1.5554286,1.263579,1.0419463,2.9534295,0.07147689,-0.57097566,1,3,5,2,4,6,2025-05-04-02-若 松,31.8,"[1.5554286241531372, 1.26357901096344, 1.041946291923523, 2.9534294605255127, 0.07147689163684845, -0.570975661277771]","[1, 3, 5, 2, 4, 6]",0.009252640109793202,27
0.59820414,0.1368443,0.20672658,0.09725299,0.21049924,2.1343331,2,4,3,6,5,1,2025-05-04-03-若 松,41.4,"[0.5982041358947754, 0.13684430718421936, 0.2067265808582306, 0.0972529873251915, 0.21049924194812775, 2.1343331336975098]","[2, 4, 3, 6, 5, 1]",0.0071276965604269785,4
1.1762469,0.73845327,1.5735002,0.103162244,1.6374905,1.5312327,5,1,2,6,3,4,2025-05-04-04-若 松,54.4,"[1.1762468814849854, 0.7384532690048218, 1.573500156402588, 0.1031622439622879, 1.6374905109405518, 1.5312327146530151]","[5, 1, 2, 6, 3, 4]",0.003543495572498541,76
2.816432,2.694541,-1.2137334,-0.14563888,1.794656,0.16586952,1,2,6,3,5,4,2025-05-04-05-若 松,3.8,"[2.816431999206543, 2.6945409774780273, -1.213733434677124, -0.14563888311386108, 1.7946560382843018, 0.16586951911449432]","[1, 2, 6, 3, 5, 4]",0.004158107948064606,50
-1.1105757,0.38215598,-0.59061044,-0.64238703,2.0179687,-0.36199063,6,2,4,3,1,5,2025-05-04-06-若 松,59.9,"[-1.1105756759643555, 0.38215598464012146, -0.5906104445457458, -0.6423870325088501, 2.0179686546325684, -0.36199063062667847]","[6, 2, 4, 3, 1, 5]",0.016550527657847144,6
1.3015683,2.084843,0.32068688,0.3846133,1.5283204,-0.30891722,1,3,2,5,6,4,2025-05-04-07-若 松,12.5,"[1.3015682697296143, 2.0848429203033447, 0.32068687677383423, 0.3846133053302765, 1.5283204317092896, -0.30891722440719604]","[1, 3, 2, 5, 6, 4]",0.0002208686017489961,440
1.1552596,1.2206966,0.9443728,-0.33684433,-0.7765401,0.16674437,5,2,1,3,6,4,2025-05-04-08-若 松,161.5,"[1.155259609222412, 1.2206965684890747, 0.9443727731704712, -0.3368443250656128, -0.7765401005744934, 0.16674436628818512]","[5, 2, 1, 3, 6, 4]",0.0023521243146499044,117
0.09573878,1.0635613,0.15562023,-0.2774505,-0.65054923,-0.5540615,5,3,1,2,6,4,2025-05-04-09-若 松,264.2,"[0.09573878347873688, 1.0635613203048706, 0.15562023222446442, -0.2774505019187927, -0.6505492329597473, -0.5540614724159241]","[5, 3, 1, 2, 6, 4]",0.0021749711101409336,149
1.683104,1.058534,0.92031455,-0.6013715,1.6063608,0.42521808,5,1,2,6,3,4,2025-05-04-10-若 松,388.8,"[1.6831040382385254, 1.058534026145935, 0.9203145503997803, -0.6013715267181396, 1.6063607931137085, 0.4252180755138397]","[5, 1, 2, 6, 3, 4]",0.0020218220192933403,139
2.8308728,0.59494126,1.459503,-0.30999705,0.49041745,-0.56616735,1,5,2,3,6,4,2025-05-04-11-若 松,6.0,"[2.8308727741241455, 0.594941258430481, 1.4595030546188354, -0.3099970519542694, 0.4904174506664276, -0.5661673545837402]","[1, 5, 2, 3, 6, 4]",0.003564799052208703,72
2.8865519,1.5799357,0.6011365,0.9922951,1.5309231,0.8224126,1,2,5,3,4,6,2025-05-04-12-若 松,9.2,"[2.886551856994629, 1.5799356698989868, 0.6011365056037903, 0.9922950863838196, 1.5309231281280518, 0.8224126100540161]","[1, 2, 5, 3, 4, 6]",0.008708209580076263,15
1.4304383,1.531361,1.2146279,-1.3461275,-0.187755,-0.5874237,1,2,3,4,6,5,2025-05-05-01-若 松,8.2,"[1.4304382801055908, 1.5313609838485718, 1.2146278619766235, -1.3461275100708008, -0.18775500357151031, -0.5874236822128296]","[1, 2, 3, 4, 6, 5]",0.006194230052876305,45
0.38710058,0.17793834,0.76373905,-1.4912285,-0.88708264,1.7966313,3,1,2,4,6,5,2025-05-05-02-若 松,41.5,"[0.38710057735443115, 0.1779383420944214, 0.7637390494346619, -1.491228461265564, -0.8870826363563538, 1.7966313362121582]","[3, 1, 2, 4, 6, 5]",0.00012420659892526273,405
0.7548837,0.037095245,0.3336781,0.64117306,0.93066746,0.707745,4,6,5,1,2,3,2025-05-05-03-若 松,87.1,"[0.7548837065696716, 0.037095244973897934, 0.33367809653282166, 0.6411730647087097, 0.9306674599647522, 0.7077450156211853]","[4, 6, 5, 1, 2, 3]",0.003942144622079475,14
-0.35551018,-0.9975416,-0.20506161,0.8551925,0.65423316,3.1149397,6,5,1,3,4,2,2025-05-05-04-若 松,29.2,"[-0.3555101752281189, -0.997541606426239, -0.20506161451339722, 0.8551924824714661, 0.6542331576347351, 3.1149396896362305]","[6, 5, 1, 3, 4, 2]",0.002237298381849359,93
2.0825868,0.68383497,0.0007833721,-0.41073936,0.15670352,-0.3572174,1,2,3,6,4,5,2025-05-05-05-若 松,4.4,"[2.0825867652893066, 0.683834969997406, 0.0007833720883354545, -0.41073936223983765, 0.15670351684093475, -0.357217401266098]","[1, 2, 3, 6, 4, 5]",0.014303174092184671,3
0.45024735,2.4199932,-0.05219478,0.79112744,0.75349784,-0.679658,3,2,6,4,1,5,2025-05-05-06-若 松,256.3,"[0.4502473473548889, 2.4199931621551514, -0.052194781601428986, 0.7911274433135986, 0.753497838973999, -0.6796579957008362]","[3, 2, 6, 4, 1, 5]",0.00490239051941198,54
-0.294926,0.5759251,0.76687455,0.0045648515,-0.89219546,0.54305387,6,3,1,2,4,5,2025-05-05-07-若 松,316.4,"[-0.2949259877204895, 0.5759251117706299, 0.7668745517730713, 0.004564851522445679, -0.892195463180542, 0.5430538654327393]","[6, 3, 1, 2, 4, 5]",0.0018598236677298562,162
2.2222958,1.851035,1.0256112,0.80585474,-0.96745396,-0.6099872,1,2,4,3,6,5,2025-05-05-08-若 松,6.8,"[2.2222957611083984, 1.8510349988937378, 1.025611162185669, 0.8058547377586365, -0.9674539566040039, -0.609987199306488]","[1, 2, 4, 3, 6, 5]",0.0368155237701957,2
2.8361545,2.0507216,-1.2133881,0.6557062,0.96300715,0.7797399,1,2,6,5,4,3,2025-05-05-09-若 松,64.4,"[2.8361544609069824, 2.0507216453552246, -1.2133880853652954, 0.6557062268257141, 0.9630071520805359, 0.7797399163246155]","[1, 2, 6, 5, 4, 3]",0.040916693184626936,2
2.9668772,0.851287,0.41998774,0.8496466,0.21711358,-0.57750356,1,2,6,5,3,4,2025-05-05-10-若 松,22.2,"[2.9668772220611572, 0.8512870073318481, 0.4199877381324768, 0.8496466279029846, 0.21711358428001404, -0.5775035619735718]","[1, 2, 6, 5, 3, 4]",0.003494516389404199,73
2.4621496,-0.1237913,4.133381,0.7299832,-0.58193403,1.1859386,4,6,1,2,5,3,2025-05-05-11-若 松,59.0,"[2.4621496200561523, -0.12379129976034164, 4.133380889892578, 0.7299832105636597, -0.5819340348243713, 1.1859385967254639]","[4, 6, 1, 2, 5, 3]",0.005932922543630382,39
2.9425528,-1.0362484,-0.68462354,0.5639007,0.20069033,1.8819313,1,6,5,2,4,3,2025-05-05-12-若 松,17.9,"[2.9425528049468994, -1.0362484455108643, -0.6846235394477844, 0.5639007091522217, 0.20069032907485962, 1.8819313049316406]","[1, 6, 5, 2, 4, 3]",0.028548988413590205,7
0.603732,-0.24758945,2.2777314,0.3381029,-0.87539107,-0.14234208,1,5,3,2,6,4,2025-05-06-01-若 松,12.5,"[0.6037319898605347, -0.24758945405483246, 2.277731418609619, 0.33810290694236755, -0.8753910660743713, -0.14234207570552826]","[1, 5, 3, 2, 6, 4]",0.0029133012305354263,97
1.2855356,1.109417,-1.1707964,-0.42180163,1.1382585,-0.5848069,1,5,4,2,3,6,2025-05-06-02-若 松,27.8,"[1.2855355739593506, 1.1094169616699219, -1.1707963943481445, -0.4218016266822815, 1.138258457183838, -0.5848069190979004]","[1, 5, 4, 2, 3, 6]",0.0008169985960524664,197
1.0635281,0.9162939,1.0313604,-1.2342441,-0.089763515,0.6433654,3,1,4,6,5,2,2025-05-06-03-若 松,464.0,"[1.063528060913086, 0.9162939190864563, 1.031360387802124, -1.2342441082000732, -0.08976351469755173, 0.6433653831481934]","[3, 1, 4, 6, 5, 2]",0.010624001163595633,19
0.35927978,0.6591618,-1.1611474,0.1765595,3.0164921,-0.50732774,2,5,6,3,1,4,2025-05-06-04-若 松,36.7,"[0.3592797815799713, 0.6591618061065674, -1.1611473560333252, 0.17655949294567108, 3.0164921283721924, -0.5073277354240417]","[2, 5, 6, 3, 1, 4]",0.01108178580750527,24
2.852433,-0.027430499,-0.31444854,2.8713577,-0.7789455,-0.47314775,3,2,4,1,6,5,2025-05-06-05-若 松,93.1,"[2.8524329662323, -0.027430498972535133, -0.3144485354423523, 2.8713576793670654, -0.7789455056190491, -0.47314774990081787]","[3, 2, 4, 1, 6, 5]",0.004750531539970374,49
3.310931,1.4293697,0.5497475,-0.78040034,1.1974558,0.044798236,1,3,6,5,4,2,2025-05-06-06-若 松,253.1,"[3.3109309673309326, 1.4293696880340576, 0.5497475266456604, -0.7804003357887268, 1.1974557638168335, 0.04479823634028435]","[1, 3, 6, 5, 4, 2]",0.003806372692433337,63
0.8349196,-0.97327423,-0.7487786,0.23903638,3.133541,-0.38686264,1,6,5,3,2,4,2025-05-06-07-若 松,13.8,"[0.8349195718765259, -0.9732742309570312, -0.7487785816192627, 0.23903638124465942, 3.1335411071777344, -0.3868626356124878]","[1, 6, 5, 3, 2, 4]",0.008193707218775485,35
2.8424504,1.9313838,0.8824015,0.26065043,-0.17855372,-0.41458225,1,2,3,6,4,5,2025-05-06-08-若 松,3.6,"[2.8424503803253174, 1.9313838481903076, 0.8824015259742737, 0.2606504261493683, -0.1785537153482437, -0.4145822525024414]","[1, 2, 3, 6, 4, 5]",0.01563444718221174,14
0.3163092,-0.9854231,-0.10707804,0.38645062,-0.8118587,1.5811132,3,4,5,1,6,2,2025-05-06-09-若 松,77.1,"[0.31630921363830566, -0.9854230880737305, -0.10707803815603256, 0.3864506185054779, -0.8118587136268616, 1.5811132192611694]","[3, 4, 5, 1, 6, 2]",0.006181143992998951,41
0.6165168,1.8417667,0.19231176,-1.1720718,1.2536794,-0.44894528,1,3,6,4,2,5,2025-05-06-10-若 松,19.2,"[0.6165168285369873, 1.8417667150497437, 0.19231176376342773, -1.1720718145370483, 1.2536793947219849, -0.4489452838897705]","[1, 3, 6, 4, 2, 5]",0.0014449464865044163,141
0.0019083446,2.0704584,0.7267257,2.908961,1.6834413,-0.56654227,4,2,1,3,5,6,2025-05-06-11-若 松,98.8,"[0.0019083445658907294, 2.07045841217041, 0.726725697517395, 2.908961057662964, 1.6834412813186646, -0.5665422677993774]","[4, 2, 1, 3, 5, 6]",0.001322104648329537,129
1.2089037,0.34325835,0.58079684,1.1583672,1.8441827,-0.11071109,1,4,2,5,3,6,2025-05-06-12-若 松,7.9,"[1.2089036703109741, 0.3432583510875702, 0.5807968378067017, 1.1583671569824219, 1.8441827297210693, -0.11071109026670456]","[1, 4, 2, 5, 3, 6]",0.002786816083760705,113
1.3210596,0.7697749,-0.8295328,1.2019686,0.49119717,-0.37687156,1,2,4,5,3,6,2025-05-07-01-若 松,34.7,"[1.3210595846176147, 0.7697749137878418, -0.82953280210495, 1.2019685506820679, 0.4911971688270569, -0.3768715560436249]","[1, 2, 4, 5, 3, 6]",0.0017882134913506267,141
1.0149086,0.7898066,-1.2168038,0.39970797,-0.29540128,1.7713253,1,2,5,6,4,3,2025-05-07-02-若 松,47.5,"[1.0149085521697998, 0.789806604385376, -1.216803789138794, 0.39970797300338745, -0.29540127515792847, 1.7713253498077393]","[1, 2, 5, 6, 4, 3]",0.0014579248860849042,144
3.1869295,0.9661011,1.69726,-0.61655575,-0.060522687,-0.44997483,1,2,3,6,4,5,2025-05-07-03-若 松,11.2,"[3.18692946434021, 0.9661011099815369, 1.6972600221633911, -0.6165557503700256, -0.06052268669009209, -0.44997483491897583]","[1, 2, 3, 6, 4, 5]",0.03139507955751196,5
0.76677555,1.0647594,-1.2565784,0.53153706,0.015614051,-0.5240717,1,2,4,3,5,6,2025-05-07-04-若 松,16.6,"[0.7667755484580994, 1.064759373664856, -1.2565784454345703, 0.5315370559692383, 0.01561405137181282, -0.5240716934204102]","[1, 2, 4, 3, 5, 6]",0.0050013514754543315,53
2.957114,2.6562905,-0.60610604,1.6402017,0.8419014,-0.5939324,1,3,6,2,4,5,2025-05-07-05-若 松,8.7,"[2.9571139812469482, 2.6562905311584473, -0.6061060428619385, 1.6402016878128052, 0.841901421546936, -0.5939323902130127]","[1, 3, 6, 2, 4, 5]",0.02847303796105625,7
-1.0504152,2.2947297,2.2918622,1.5726982,-0.82350594,-0.42873424,4,3,1,2,5,6,2025-05-07-06-若 松,121.1,"[-1.0504151582717896, 2.294729709625244, 2.2918622493743896, 1.5726982355117798, -0.8235059380531311, -0.4287342429161072]","[4, 3, 1, 2, 5, 6]",0.009650440543451447,34
0.020466693,0.30268997,1.6456773,2.5240042,1.186628,-0.40306348,3,5,1,2,4,6,2025-05-07-07-若 松,35.2,"[0.020466692745685577, 0.30268996953964233, 1.6456773281097412, 2.5240042209625244, 1.186627984046936, -0.40306347608566284]","[3, 5, 1, 2, 4, 6]",0.0095976131707028,23
3.024675,1.0733764,1.6489949,0.25542036,-0.39468393,0.3900176,1,3,2,4,6,5,2025-05-07-08-若 松,4.5,"[3.024674892425537, 1.0733764171600342, 1.6489949226379395, 0.25542035698890686, -0.39468392729759216, 0.3900175988674164]","[1, 3, 2, 4, 6, 5]",0.03406437884861545,2
1.4398025,0.22301497,-1.2906544,2.9866483,-0.673174,-0.26291344,2,3,5,1,4,6,2025-05-07-09-若 松,73.9,"[1.4398025274276733, 0.2230149656534195, -1.2906544208526611, 2.9866483211517334, -0.6731740236282349, -0.26291343569755554]","[2, 3, 5, 1, 4, 6]",0.017104379380256773,14
2.2607832,-1.0632544,0.13024643,-0.7708993,0.65814143,0.86362785,1,6,3,4,2,5,2025-05-07-10-若 松,45.0,"[2.2607831954956055, -1.0632543563842773, 0.13024643063545227, -0.7708992958068848, 0.6581414341926575, 0.8636278510093689]","[1, 6, 3, 4, 2, 5]",0.0062663201357452325,42
1.9478507,0.6164411,0.25761104,-0.80658805,-0.9076527,1.0777861,3,2,6,4,5,1,2025-05-07-11-若 松,477.5,"[1.9478507041931152, 0.6164410710334778, 0.2576110363006592, -0.8065880537033081, -0.9076526761054993, 1.0777860879898071]","[3, 2, 6, 4, 5, 1]",0.0013436464681163963,155
0.9966431,0.2516333,-1.3982074,0.7653684,0.17837623,1.6582204,2,6,5,1,4,3,2025-05-07-12-若 松,11.7,"[0.9966431260108948, 0.25163328647613525, -1.398207426071167, 0.7653684020042419, 0.1783762276172638, 1.6582204103469849]","[2, 6, 5, 1, 4, 3]",0.001971736365804598,116
1.4661397,1.2461762,1.5605687,1.5204583,1.1843487,0.43166015,1,5,3,4,2,6,2025-05-08-01-若 松,81.7,"[1.4661396741867065, 1.2461762428283691, 1.5605686902999878, 1.5204583406448364, 1.184348702430725, 0.43166014552116394]","[1, 5, 3, 4, 2, 6]",0.004014159614385608,45
-0.8807105,2.349919,1.613998,-0.92123264,1.5430397,1.335541,6,3,1,5,4,2,2025-05-08-02-若 松,70.7,"[-0.8807104825973511, 2.349919080734253, 1.6139980554580688, -0.9212326407432556, 1.5430396795272827, 1.335541009902954]","[6, 3, 1, 5, 4, 2]",0.010664583750055183,30
0.7496276,1.5699226,0.9236973,0.8009445,1.4557513,3.6622918,4,3,1,5,6,2,2025-05-08-03-若 松,127.9,"[0.7496275901794434, 1.5699225664138794, 0.923697292804718, 0.8009445071220398, 1.4557512998580933, 3.6622917652130127]","[4, 3, 1, 5, 6, 2]",0.0010225049207314841,208
2.220739,1.475038,0.7083265,-0.9162497,2.2575572,1.3861376,1,3,4,5,2,6,2025-05-08-04-若 松,29.8,"[2.2207388877868652, 1.4750380516052246, 0.708326518535614, -0.916249692440033, 2.2575571537017822, 1.38613760471344]","[1, 3, 4, 5, 2, 6]",0.0016998284316042727,121
0.87469673,2.101841,1.3507881,1.871127,2.1438675,-0.09047199,4,5,3,2,1,6,2025-05-08-05-若 松,829.2,"[0.8746967315673828, 2.1018409729003906, 1.3507881164550781, 1.8711270093917847, 2.1438674926757812, -0.09047199040651321]","[4, 5, 3, 2, 1, 6]",0.003940637046353399,64
-0.9753637,2.216891,1.4637362,0.6559134,0.2902323,1.7174703,4,3,2,6,5,1,2025-05-08-06-若 松,132.2,"[-0.9753636717796326, 2.216891050338745, 1.4637361764907837, 0.6559134125709534, 0.2902323007583618, 1.7174702882766724]","[4, 3, 2, 6, 5, 1]",0.0018782603785791351,116
0.6956705,0.21858889,0.65279794,2.341978,1.7238034,-0.08707922,1,6,4,3,2,5,2025-05-08-07-若 松,33.2,"[0.695670485496521, 0.21858888864517212, 0.6527979373931885, 2.341978073120117, 1.7238034009933472, -0.08707921952009201]","[1, 6, 4, 3, 2, 5]",0.0036302570938232994,89
1.9249444,1.330154,0.31342936,1.7198863,-0.2947921,-0.16891249,1,2,4,3,5,6,2025-05-08-08-若 松,13.2,"[1.9249444007873535, 1.3301539421081543, 0.3134293556213379, 1.719886302947998, -0.2947920858860016, -0.16891248524188995]","[1, 2, 4, 3, 5, 6]",0.01554415285804961,7
3.0095615,2.685907,0.56764007,1.7220135,1.7251884,-0.15866911,2,6,4,3,1,5,2025-05-08-09-若 松,339.2,"[3.009561538696289, 2.6859068870544434, 0.5676400661468506, 1.7220134735107422, 1.7251883745193481, -0.158669114112854]","[2, 6, 4, 3, 1, 5]",7.414597981696743e-05,417
1.7506822,2.042648,0.692828,0.8876405,-0.2448079,1.88873,6,4,2,3,5,1,2025-05-08-10-若 松,196.5,"[1.7506822347640991, 2.0426480770111084, 0.6928279995918274, 0.8876404762268066, -0.2448078989982605, 1.8887300491333008]","[6, 4, 2, 3, 5, 1]",0.0002637897307589335,402
3.173742,1.5533472,0.7534647,0.32700402,1.3184711,0.3130458,1,4,2,5,6,3,2025-05-08-11-若 松,49.0,"[3.1737420558929443, 1.5533472299575806, 0.7534646987915039, 0.32700401544570923, 1.318471074104309, 0.31304579973220825]","[1, 4, 2, 5, 6, 3]",0.0016170300276096806,154
0.20653936,0.765017,3.1097915,0.65681136,2.0625699,0.52186906,5,6,1,2,3,4,2025-05-08-12-若 松,174.5,"[0.2065393626689911, 0.7650169730186462, 3.1097915172576904, 0.6568113565444946, 2.0625698566436768, 0.5218690633773804]","[5, 6, 1, 2, 3, 4]",0.005751277009574378,51
2.982752,-0.5071875,1.0727926,1.4439802,0.6765025,-0.14318512,1,5,2,4,3,6,2025-05-09-01-若 松,20.2,"[2.9827520847320557, -0.5071874856948853, 1.072792649269104, 1.4439802169799805, 0.676502525806427, -0.14318512380123138]","[1, 5, 2, 4, 3, 6]",0.014011224873556896,16
2.6574852,2.5470338,-0.8305186,0.95651364,0.16291785,-0.21575342,1,2,4,5,3,6,2025-05-09-02-若 松,20.9,"[2.657485246658325, 2.5470337867736816, -0.8305186033248901, 0.9565136432647705, 0.1629178524017334, -0.21575342118740082]","[1, 2, 4, 5, 3, 6]",0.00647933384395321,40
-0.146666,-1.725012,-1.3217868,-2.622892,-1.4652389,9.385421,3,1,2,4,5,6,2025-05-12-01-若 松,200.0,"[-0.1466660052537918, -1.725011944770813, -1.3217867612838745, -2.622891902923584, -1.4652389287948608, 9.385420799255371]","[3, 1, 2, 4, 5, 6]",2.8660769997890732e-24,658
3.7527897,2.6388154,1.6461188,3.1104257,1.0674747,0.6502238,1,4,3,2,5,6,2025-05-12-02-若 松,24.4,"[3.7527897357940674, 2.638815402984619, 1.6461187601089478, 3.1104257106781006, 1.0674747228622437, 0.6502237915992737]","[1, 4, 3, 2, 5, 6]",0.022394874952575514,6
2.8391562,-0.6686789,-0.76821023,2.2867596,1.7567183,1.6960787,1,4,6,3,2,5,2025-05-12-03-若 松,23.4,"[2.839156150817871, -0.668678879737854, -0.768210232257843, 2.286759614944458, 1.7567182779312134, 1.6960786581039429]","[1, 4, 6, 3, 2, 5]",0.0050938627744483754,46
2.7836707,1.0647018,2.3290555,0.7487366,1.3514974,1.820689,1,2,3,5,6,4,2025-05-12-04-若 松,50.5,"[2.783670663833618, 1.064701795578003, 2.3290555477142334, 0.7487366199493408, 1.3514974117279053, 1.8206889629364014]","[1, 2, 3, 5, 6, 4]",0.003675058797446171,76
1.4722956,4.010014,-0.850684,0.5884388,-0.32284817,0.12972684,1,2,5,3,4,6,2025-05-12-05-若 松,3.2,"[1.4722956418991089, 4.010014057159424, -0.8506839871406555, 0.5884388089179993, -0.3228481709957123, 0.129726842045784]","[1, 2, 5, 3, 4, 6]",0.0024237848556879307,81
2.4228737,3.2948747,-0.3347652,0.31075272,1.1817375,0.82936,1,2,4,3,6,5,2025-05-12-06-若 松,13.1,"[2.4228737354278564, 3.294874668121338, -0.3347651958465576, 0.3107527196407318, 1.1817375421524048, 0.8293600082397461]","[1, 2, 4, 3, 6, 5]",0.001614268535966035,115
2.1014054,2.4227147,0.63613576,0.82838064,0.045746583,1.1121027,2,1,5,3,6,4,2025-05-12-07-若 松,8.5,"[2.101405382156372, 2.4227147102355957, 0.6361357569694519, 0.8283806443214417, 0.0457465834915638, 1.112102746963501]","[2, 1, 5, 3, 6, 4]",0.01834327865313191,3
2.1804383,1.447801,2.0499957,1.1797953,0.025005247,1.1653898,1,2,3,4,5,6,2025-05-12-08-若 松,3.6,"[2.180438280105591, 1.4478009939193726, 2.0499956607818604, 1.179795265197754, 0.025005247443914413, 1.1653897762298584]","[1, 2, 3, 4, 5, 6]",0.0036486860242328123,74
2.3554692,0.5088103,0.79254186,0.2539971,2.0302558,1.6179289,1,3,4,6,2,5,2025-05-12-09-若 松,11.2,"[2.355469226837158, 0.50881028175354, 0.7925418615341187, 0.2539970874786377, 2.0302557945251465, 1.6179288625717163]","[1, 3, 4, 6, 2, 5]",0.005334022230015045,52
3.5707774,0.395547,0.7041773,0.52588946,0.11231577,0.94554675,1,4,2,3,5,6,2025-05-12-10-若 松,9.5,"[3.570777416229248, 0.3955470025539398, 0.7041773200035095, 0.5258894562721252, 0.11231576651334763, 0.9455467462539673]","[1, 4, 2, 3, 5, 6]",0.0038925389325078106,88
3.5039177,0.94878143,1.869821,-0.84056413,1.6291218,1.266409,2,5,1,6,4,3,2025-05-12-11-若 松,18.8,"[3.503917694091797, 0.948781430721283, 1.8698209524154663, -0.8405641317367554, 1.6291217803955078, 1.2664090394973755]","[2, 5, 1, 6, 4, 3]",0.015311429683386177,18
2.502797,0.8964164,2.1782413,0.1050397,0.6903448,2.0645437,1,4,2,6,5,3,2025-05-12-12-若 松,17.8,"[2.5027968883514404, 0.896416425704956, 2.17824125289917, 0.10503970086574554, 0.6903448104858398, 2.0645437240600586]","[1, 4, 2, 6, 5, 3]",0.02334552576466643,1
