race_key,first_lane,second_lane,third_lane,trifecta_odds,pred1,pred2,pred3,conf,p_model_raw,hit,returns,act1,act2,act3
2025-04-24-10-若 松,1,3,4,5.8,1,3,6,0.5255395,0.009868417866528034,True,5.8,1,3,4
2025-04-24-11-若 松,1,2,5,8.3,1,2,5,0.72151077,0.009555201046168804,True,8.3,1,2,5
2025-04-24-12-若 松,5,1,6,220.5,1,4,3,0.6508395,0.00030560404411517084,True,220.5,5,1,6
2025-04-25-01-若 松,2,4,5,,1,2,4,0.00854215,0.0019319364801049232,True,,2,4,5
2025-04-25-02-若 松,3,4,2,86.4,3,4,2,1.6530164,0.0078116171061992645,True,86.4,3,4,2
2025-04-25-03-若 松,2,6,4,27.1,2,6,1,0.49808872,0.010791654698550701,True,27.1,2,6,4
2025-04-25-04-若 松,1,3,6,74.7,1,4,3,0.5921773,0.00372196058742702,True,74.7,1,3,6
2025-04-25-05-若 松,1,2,4,4.0,1,2,4,0.67100513,0.015576574020087719,True,4.0,1,2,4
2025-04-25-06-若 松,3,5,6,36.0,6,3,1,0.07777971,0.01424558088183403,True,36.0,3,5,6
2025-04-25-07-若 松,3,1,6,13.5,1,3,6,0.3986351,0.02186543308198452,True,13.5,3,1,6
2025-04-25-08-若 松,1,2,3,4.2,1,2,3,0.6519394,0.020433783531188965,True,4.2,1,2,3
2025-04-25-09-若 松,6,3,1,23.0,1,6,3,1.3018079,0.011488969437777996,True,23.0,6,3,1
2025-04-25-10-若 松,6,4,5,101.6,1,6,5,0.40414816,0.001307235797867179,True,101.6,6,4,5
2025-04-25-11-若 松,1,6,4,12.2,1,6,3,1.8588021,0.004826404619961977,True,12.2,1,6,4
2025-04-25-12-若 松,1,6,4,68.2,1,3,2,1.3236434,0.001221875543706119,True,68.2,1,6,4
2025-04-26-01-若 松,1,6,4,40.4,1,4,5,1.0347068,0.006840616464614868,True,40.4,1,6,4
2025-04-26-02-若 松,3,1,5,17.2,3,4,2,0.2794553,0.0011202958412468433,True,17.2,3,1,5
2025-04-26-03-若 松,3,5,4,119.6,3,1,5,0.50198734,0.0016099512577056885,True,119.6,3,5,4
2025-04-26-04-若 松,3,1,5,160.1,4,1,6,1.1833285,0.0005946680903434753,True,160.1,3,1,5
2025-04-26-05-若 松,1,4,2,6.4,1,2,3,0.9746851,0.009735418483614922,True,6.4,1,4,2
2025-04-26-06-若 松,3,1,6,8.0,1,3,6,0.80532694,0.012361177243292332,True,8.0,3,1,6
2025-04-26-07-若 松,1,2,3,12.2,1,3,6,0.6192609,0.008760162629187107,True,12.2,1,2,3
2025-04-26-08-若 松,1,2,4,16.7,1,3,2,1.4158027,0.006565677002072334,True,16.7,1,2,4
2025-04-26-09-若 松,1,3,2,7.3,3,2,5,0.49608952,0.012991726398468018,True,7.3,1,3,2
2025-04-26-10-若 松,1,2,3,7.3,1,3,4,0.661751,0.011897144839167595,True,7.3,1,2,3
2025-04-26-11-若 松,1,2,5,4.3,1,2,4,1.6501898,0.00566803477704525,True,4.3,1,2,5
2025-04-26-12-若 松,1,2,3,6.3,1,2,3,1.4496461,0.010210319422185421,True,6.3,1,2,3
2025-04-27-01-若 松,4,6,1,39.8,4,1,2,0.8150712,0.007528441492468119,True,39.8,4,6,1
2025-04-27-02-若 松,1,4,3,45.4,4,1,2,0.36624864,0.01216810941696167,True,45.4,1,4,3
2025-04-27-03-若 松,3,5,6,84.5,1,3,4,0.07462597,0.00026886677369475365,True,84.5,3,5,6
2025-04-27-04-若 松,4,1,6,26.7,4,1,2,0.55032384,0.007308101747184992,True,26.7,4,1,6
2025-04-27-05-若 松,1,5,2,172.5,1,4,2,0.9961442,0.0014773766743019223,True,172.5,1,5,2
2025-04-27-06-若 松,1,4,2,7.8,1,4,2,1.0766948,0.00995592586696148,True,7.8,1,4,2
2025-04-27-07-若 松,4,6,2,60.8,4,1,2,0.1919201,0.0052692168392241,True,60.8,4,6,2
2025-04-27-08-若 松,1,2,5,15.4,1,3,2,1.2895769,0.0016662586713209748,True,15.4,1,2,5
2025-04-27-09-若 松,4,1,6,29.5,1,4,2,1.3293356,0.00607552845031023,True,29.5,4,1,6
2025-04-27-10-若 松,1,4,6,59.2,1,5,3,1.2836392,0.0017985960002988577,True,59.2,1,4,6
2025-04-27-11-若 松,1,4,3,50.6,1,3,4,1.6728952,0.007237018086016178,True,50.6,1,4,3
2025-04-27-12-若 松,1,2,3,13.0,1,3,4,1.25472,0.00809288676828146,True,13.0,1,2,3
2025-04-28-01-若 松,1,2,3,6.5,1,5,3,1.2994552,0.0032708430662751198,True,6.5,1,2,3
2025-04-28-02-若 松,1,3,5,27.3,1,2,3,1.2834457,0.0036768889985978603,True,27.3,1,3,5
2025-04-28-03-若 松,4,1,5,14.9,4,3,2,1.0211394,0.0007287096814252436,True,14.9,4,1,5
2025-04-28-04-若 松,1,5,4,16.2,1,5,4,0.391441,0.014603165909647942,True,16.2,1,5,4
2025-04-28-05-若 松,1,4,3,21.3,1,2,4,1.2048662,0.005123252514749765,True,21.3,1,4,3
2025-04-28-06-若 松,3,1,4,52.1,1,5,2,0.7986839,0.003307477803900838,True,52.1,3,1,4
2025-04-28-07-若 松,3,4,1,40.7,1,3,4,0.7939178,0.010505291633307934,True,40.7,3,4,1
2025-04-28-08-若 松,1,5,6,19.1,1,3,4,1.1302937,0.0018780899699777365,True,19.1,1,5,6
2025-04-28-09-若 松,1,2,3,7.3,1,2,3,0.6147125,0.014225346967577934,True,7.3,1,2,3
2025-04-28-10-若 松,1,2,4,4.5,1,2,4,0.4028995,0.015180774964392185,True,4.5,1,2,4
2025-04-28-11-若 松,1,2,5,5.8,1,3,2,1.3726338,0.004683307372033596,True,5.8,1,2,5
2025-04-28-12-若 松,6,5,2,116.7,1,3,6,0.73299927,0.0005330480053089559,True,116.7,6,5,2
2025-04-29-01-若 松,3,5,2,194.4,2,3,6,1.1986425,0.004776635207235813,True,194.4,3,5,2
2025-04-29-02-若 松,1,3,6,115.2,1,3,4,1.666401,0.002297248225659132,True,115.2,1,3,6
2025-04-29-03-若 松,4,2,1,188.8,1,3,2,1.4727316,0.008341159671545029,True,188.8,4,2,1
2025-04-29-04-若 松,1,5,2,15.2,1,5,3,0.11502504,0.005541002377867699,True,15.2,1,5,2
2025-04-29-05-若 松,1,2,4,3.6,1,4,2,0.89877367,0.013425914570689201,True,3.6,1,2,4
2025-04-29-06-若 松,1,2,5,7.0,1,2,3,1.1342018,0.005744447465986013,True,7.0,1,2,5
2025-04-29-07-若 松,1,5,4,9.0,5,1,4,0.098106086,0.022553110495209694,True,9.0,1,5,4
2025-04-29-08-若 松,2,1,6,137.1,1,4,2,2.0980148,0.0025162454694509506,True,137.1,2,1,6
2025-04-29-09-若 松,1,3,4,11.8,1,3,4,1.613831,0.006047423928976059,True,11.8,1,3,4
2025-04-29-10-若 松,4,1,5,76.5,1,4,5,1.5794766,0.007943995296955109,True,76.5,4,1,5
2025-04-29-11-若 松,1,3,5,35.1,1,3,2,1.1744802,0.002084767911583185,True,35.1,1,3,5
2025-04-29-12-若 松,1,3,2,15.8,1,3,2,0.57008356,0.02196081168949604,True,15.8,1,3,2
2025-05-04-01-若 松,1,3,2,11.8,1,4,2,1.8428217,0.005042131058871746,True,11.8,1,3,2
2025-05-04-02-若 松,1,4,2,31.8,4,1,3,1.1893142,0.006502600386738777,True,31.8,1,4,2
2025-05-04-03-若 松,6,1,3,41.4,6,1,3,1.0279542,0.010224380530416965,True,41.4,6,1,3
2025-05-04-04-若 松,2,3,5,54.4,3,1,6,0.3360092,0.003854098031297326,True,54.4,2,3,5
2025-05-04-05-若 松,1,2,4,3.8,1,5,2,0.37814337,0.004565938375890255,True,3.8,1,2,4
2025-05-04-06-若 松,5,2,4,59.9,5,2,3,1.3088434,0.005471295677125454,True,59.9,5,2,4
2025-05-04-07-若 松,1,3,2,12.5,1,2,5,0.9423226,0.008386884815990925,True,12.5,1,3,2
2025-05-04-08-若 松,3,2,4,161.5,1,2,3,0.9922265,0.0021953238174319267,True,161.5,3,2,4
2025-05-04-09-若 松,3,4,2,264.2,3,4,1,1.1748943,0.007505844812840223,True,264.2,3,4,2
2025-05-04-10-若 松,2,3,5,388.8,1,3,2,1.150228,0.0028612238820642233,True,388.8,2,3,5
2025-05-04-11-若 松,1,3,4,6.0,1,3,2,0.9818761,0.0068046096712350845,True,6.0,1,3,4
2025-05-04-12-若 松,1,2,4,9.2,1,2,4,1.4050212,0.007857118733227253,True,9.2,1,2,4
2025-05-05-01-若 松,1,2,3,8.2,2,1,3,0.10568583,0.017605584114789963,True,8.2,1,2,3
2025-05-05-02-若 松,2,3,1,41.5,6,2,3,0.5538341,0.002235033083707094,True,41.5,2,3,1
2025-05-05-03-若 松,4,5,6,87.1,1,4,5,0.8324369,0.0017290724208578467,True,87.1,4,5,6
2025-05-05-04-若 松,3,6,4,29.2,6,3,4,0.0034959912,0.014669458381831646,True,29.2,3,6,4
2025-05-05-05-若 松,1,2,3,4.4,1,2,4,1.4697747,0.007105210795998573,True,4.4,1,2,3
2025-05-05-06-若 松,5,2,1,256.3,4,2,3,1.3605244,0.0004939878708682954,True,256.3,5,2,1
2025-05-05-07-若 松,3,4,2,316.4,3,2,4,2.0735462,0.005107765085995197,True,316.4,3,4,2
2025-05-05-08-若 松,1,2,4,6.8,1,3,2,0.9703994,0.007284272462129593,True,6.8,1,2,4
2025-05-05-09-若 松,1,2,6,64.4,1,2,4,1.4361609,0.004493292886763811,True,64.4,1,2,6
2025-05-05-10-若 松,1,2,5,22.2,1,3,2,1.6346658,0.002690974622964859,True,22.2,1,2,5
2025-05-05-11-若 松,3,4,6,59.0,3,1,4,1.3358805,0.002823854563757777,True,59.0,3,4,6
2025-05-05-12-若 松,1,4,6,17.9,1,4,6,1.6428773,0.008439537137746811,True,17.9,1,4,6
2025-05-06-01-若 松,1,4,3,12.5,3,1,4,1.4106983,0.013393528759479523,True,12.5,1,4,3
2025-05-06-02-若 松,1,4,5,27.8,1,2,5,0.86122614,0.006730132736265659,True,27.8,1,4,5
2025-05-06-03-若 松,2,6,1,464.0,3,1,2,0.76928794,0.0016342656454071403,True,464.0,2,6,1
2025-05-06-04-若 松,5,1,4,36.7,5,1,2,1.7297466,0.005561178084462881,True,36.7,5,1,4
2025-05-06-05-若 松,4,2,1,93.1,4,1,3,0.0934279,0.009272826835513115,True,93.1,4,2,1
2025-05-06-06-若 松,1,6,2,253.1,1,3,2,1.7021636,0.002096974290907383,True,253.1,1,6,2
2025-05-06-07-若 松,1,5,4,13.8,1,5,4,0.029478967,0.020020030438899994,True,13.8,1,5,4
2025-05-06-08-若 松,1,2,3,3.6,1,2,3,0.7179555,0.016067761927843094,True,3.6,1,2,3
2025-05-06-09-若 松,4,6,1,77.1,4,6,3,0.079514146,0.013950875028967857,True,77.1,4,6,1
2025-05-06-10-若 松,1,5,2,19.2,1,2,5,0.63668334,0.015998153015971184,True,19.2,1,5,2
2025-05-06-11-若 松,3,2,4,98.8,4,2,5,1.481748,0.008376109413802624,True,98.8,3,2,4
2025-05-06-12-若 松,1,3,5,7.9,1,4,5,1.0139325,0.0076561858877539635,True,7.9,1,3,5
2025-05-07-01-若 松,1,2,5,34.7,1,4,2,0.6402727,0.0053968243300914764,True,34.7,1,2,5
2025-05-07-02-若 松,1,2,6,47.5,1,4,2,0.82861805,0.011137588880956173,True,47.5,1,2,6
2025-05-07-03-若 松,1,2,3,11.2,1,3,2,1.0986915,0.01218571700155735,True,11.2,1,2,3
2025-05-07-04-若 松,1,2,4,16.6,1,2,4,0.1144709,0.023333832621574402,True,16.6,1,2,4
2025-05-07-05-若 松,1,4,2,8.7,1,2,4,0.8599549,0.016082603484392166,True,8.7,1,4,2
2025-05-07-06-若 松,3,4,2,121.1,3,2,4,0.84889936,0.01754879392683506,True,121.1,3,4,2
2025-05-07-07-若 松,3,4,1,35.2,3,4,5,1.1313721,0.006543801166117191,True,35.2,3,4,1
2025-05-07-08-若 松,1,3,2,4.5,1,3,2,0.9571699,0.01117181871086359,True,4.5,1,3,2
2025-05-07-09-若 松,4,1,2,73.9,4,1,2,1.1448576,0.008843678049743176,True,73.9,4,1,2
2025-05-07-10-若 松,1,5,3,45.0,1,6,3,1.7257243,0.006044138688594103,True,45.0,1,5,3
2025-05-07-11-若 松,6,2,1,477.5,1,3,2,0.88327616,0.006718407850712538,True,477.5,6,2,1
2025-05-07-12-若 松,4,1,6,11.7,4,1,2,0.9852013,0.009995569474995136,True,11.7,4,1,6
2025-05-08-01-若 松,1,5,3,81.7,1,4,2,0.42151833,0.0026731733232736588,True,81.7,1,5,3
2025-05-08-02-若 松,3,6,2,70.7,3,2,5,0.76751745,0.01048074010759592,True,70.7,3,6,2
2025-05-08-03-若 松,3,6,2,127.9,6,3,2,0.25907397,0.012116079218685627,True,127.9,3,6,2
2025-05-08-04-若 松,1,5,2,29.8,1,5,2,0.79710275,0.011932664550840855,True,29.8,1,5,2
2025-05-08-05-若 松,5,4,3,829.2,5,4,2,0.36221844,0.008045380003750324,True,829.2,5,4,3
2025-05-08-06-若 松,6,3,2,132.2,2,3,4,0.25973487,0.014725752174854279,True,132.2,6,3,2
2025-05-08-07-若 松,1,5,4,33.2,1,4,5,0.10719371,0.015316278673708439,True,33.2,1,5,4
2025-05-08-08-若 松,1,2,4,13.2,1,2,4,0.9953513,0.012889212928712368,True,13.2,1,2,4
2025-05-08-09-若 松,5,1,4,339.2,1,2,4,0.7370283,0.004068334586918354,True,339.2,5,1,4
2025-05-08-10-若 松,6,3,4,196.5,2,1,6,0.070566535,0.0015093534020707011,True,196.5,6,3,4
2025-05-08-11-若 松,1,3,6,49.0,1,2,3,1.4411515,0.0018772531766444445,True,49.0,1,3,6
2025-05-08-12-若 松,3,4,5,174.5,3,5,4,1.5319937,0.008319534361362457,True,174.5,3,4,5
2025-05-09-01-若 松,1,3,5,20.2,1,4,3,0.83415186,0.0058202422223985195,True,20.2,1,3,5
2025-05-09-02-若 松,1,2,5,20.9,1,2,4,0.7814206,0.005418285261839628,True,20.9,1,2,5
2025-05-12-01-若 松,2,3,1,200.0,1,3,2,0.93006366,0.010966407135128975,True,200.0,2,3,1
2025-05-12-02-若 松,1,4,3,24.4,1,4,2,0.21213835,0.011061213910579681,True,24.4,1,4,3
2025-05-12-03-若 松,1,5,4,23.4,1,4,5,0.92223406,0.013826834969222546,True,23.4,1,5,4
2025-05-12-04-若 松,1,2,3,50.5,1,3,6,0.97041917,0.00746648944914341,True,50.5,1,2,3
2025-05-12-05-若 松,1,2,4,3.2,2,1,4,1.4539826,0.009325620718300343,True,3.2,1,2,4
2025-05-12-06-若 松,1,2,4,13.1,1,2,6,0.10254681,0.009161656722426414,True,13.1,1,2,4
2025-05-12-07-若 松,2,1,4,8.5,2,1,4,0.629953,0.011332184076309204,True,8.5,2,1,4
2025-05-12-08-若 松,1,2,3,3.6,1,3,2,0.39512628,0.014803582802414894,True,3.6,1,2,3
2025-05-12-09-若 松,1,5,2,11.2,1,5,6,1.3224313,0.003875146387144923,True,11.2,1,5,2
2025-05-12-10-若 松,1,3,4,9.5,1,3,4,1.4133931,0.009657714515924454,True,9.5,1,3,4
2025-05-12-11-若 松,3,1,6,18.8,1,3,5,1.0988156,0.007147940341383219,True,18.8,3,1,6
2025-05-12-12-若 松,1,3,6,17.8,1,3,6,0.6573646,0.01447183359414339,True,17.8,1,3,6
2025-05-13-01-若 松,3,6,1,27.6,3,6,1,0.6095569,0.012502538971602917,True,27.6,3,6,1
2025-05-13-02-若 松,1,6,3,71.3,1,4,6,1.0055325,0.003999221604317427,True,71.3,1,6,3
2025-05-13-03-若 松,1,6,4,9.7,1,6,4,0.6928936,0.018917543813586235,True,9.7,1,6,4
2025-05-13-04-若 松,1,6,4,54.1,1,6,2,1.5144401,0.003738944185897708,True,54.1,1,6,4
2025-05-13-05-若 松,1,2,4,4.0,1,2,4,0.9341362,0.012400107458233833,True,4.0,1,2,4
2025-05-13-06-若 松,1,5,3,117.4,1,4,2,1.3258294,0.0009092644322663546,True,117.4,1,5,3
2025-05-13-07-若 松,5,6,3,37.6,1,5,3,0.40158775,0.004908395931124687,True,37.6,5,6,3
2025-05-13-08-若 松,5,1,4,189.6,1,5,2,1.8028772,0.002599477767944336,True,189.6,5,1,4
2025-05-13-09-若 松,6,1,4,25.5,1,6,3,1.5679637,0.007647565566003323,True,25.5,6,1,4
2025-05-13-10-若 松,4,5,2,64.8,4,1,2,0.26883435,0.0036044693551957607,True,64.8,4,5,2
2025-05-13-11-若 松,1,2,3,5.9,2,1,3,0.00047457218,0.011300371959805489,True,5.9,1,2,3
2025-05-13-12-若 松,1,2,5,40.6,1,2,4,1.8429104,0.0012241079239174724,True,40.6,1,2,5
2025-05-14-01-若 松,5,1,2,112.9,1,4,5,1.118515,0.005039685871452093,True,112.9,5,1,2
2025-05-14-02-若 松,5,4,1,193.2,1,4,3,0.22310126,0.006290586199611425,True,193.2,5,4,1
2025-05-14-03-若 松,1,3,5,22.8,1,3,4,0.96259403,0.006650996394455433,True,22.8,1,3,5
2025-05-14-04-若 松,3,1,6,109.7,1,3,6,0.55105674,0.012640523724257946,True,109.7,3,1,6
2025-05-14-05-若 松,2,3,4,25.4,3,2,1,0.21414953,0.01192873902618885,True,25.4,2,3,4
2025-05-14-06-若 松,3,1,4,11.9,3,1,2,0.07628083,0.010517511516809464,True,11.9,3,1,4
2025-05-14-07-若 松,1,2,6,9.1,1,6,2,0.61273414,0.019100040197372437,True,9.1,1,2,6
2025-05-14-08-若 松,6,4,5,594.5,4,1,6,0.5432966,0.0010716543765738606,True,594.5,6,4,5
2025-05-14-09-若 松,2,3,4,102.5,2,1,3,0.2129271,0.004812091123312712,True,102.5,2,3,4
2025-05-14-10-若 松,2,4,5,101.9,4,1,2,0.98347133,0.005938754417002201,True,101.9,2,4,5
2025-05-14-11-若 松,3,4,1,112.5,3,1,4,0.9505842,0.015546963550150394,True,112.5,3,4,1
2025-05-14-12-若 松,6,2,1,157.5,1,4,3,0.97178215,0.007429457735270262,True,157.5,6,2,1
2025-05-15-01-若 松,1,3,2,9.3,1,2,3,1.1508638,0.013533029705286026,True,9.3,1,3,2
2025-05-15-02-若 松,2,5,3,57.5,2,5,3,1.9678192,0.006347700022161007,True,57.5,2,5,3
2025-05-15-03-若 松,1,2,6,78.9,1,3,4,1.2462108,0.0018322679679840803,True,78.9,1,2,6
2025-05-15-04-若 松,2,5,4,30.6,2,5,6,2.0030963,0.0045837596990168095,True,30.6,2,5,4
2025-05-15-05-若 松,4,2,1,61.5,1,4,2,0.73998946,0.01766534149646759,True,61.5,4,2,1
2025-05-15-06-若 松,1,4,5,40.0,1,3,4,1.6951578,0.0034659102093428373,True,40.0,1,4,5
2025-05-15-07-若 松,6,3,4,97.2,1,3,6,0.6037518,0.006161843426525593,True,97.2,6,3,4
2025-05-15-08-若 松,1,2,3,6.7,1,3,2,1.2417575,0.010126355104148388,True,6.7,1,2,3
2025-05-15-09-若 松,4,3,1,125.5,4,1,3,0.052344203,0.01365926768630743,True,125.5,4,3,1
2025-05-15-10-若 松,1,4,5,18.7,1,3,4,1.1844676,0.006540173199027777,True,18.7,1,4,5
2025-05-15-11-若 松,1,5,3,29.2,3,1,2,0.06907034,0.00852326862514019,True,29.2,1,5,3
2025-05-15-12-若 松,3,1,2,32.2,3,1,2,1.1842222,0.011569411493837833,True,32.2,3,1,2
2025-05-17-01-若 松,1,2,4,9.3,1,2,4,0.45565635,0.019523782655596733,True,9.3,1,2,4
2025-05-17-02-若 松,2,1,5,12.1,2,3,1,0.22650886,0.004133635200560093,True,12.1,2,1,5
2025-05-17-03-若 松,1,3,5,5.4,1,5,3,0.75461566,0.01424177922308445,True,5.4,1,3,5
2025-05-17-04-若 松,5,4,1,72.0,5,3,2,1.8657866,0.001990131800994277,True,72.0,5,4,1
2025-05-17-05-若 松,5,4,3,333.5,1,3,2,1.3864897,0.0015848969342187047,True,333.5,5,4,3
2025-05-17-06-若 松,4,1,3,20.3,1,4,3,1.1410673,0.01640244759619236,True,20.3,4,1,3
2025-05-17-07-若 松,5,4,6,311.5,2,4,3,0.97952354,0.00011683814955176786,True,311.5,5,4,6
2025-05-17-08-若 松,1,4,2,27.8,1,3,2,0.8219697,0.0053007639944553375,True,27.8,1,4,2
2025-05-17-09-若 松,3,1,6,19.6,3,1,2,1.2447624,0.0065220934338867664,True,19.6,3,1,6
2025-05-17-10-若 松,3,1,2,25.7,3,1,2,1.2409773,0.009063505567610264,True,25.7,3,1,2
2025-05-17-11-若 松,3,4,1,192.7,1,3,2,0.8644784,0.008811473846435547,True,192.7,3,4,1
2025-05-17-12-若 松,2,5,3,210.0,2,4,1,1.2135715,0.0042219581082463264,True,210.0,2,5,3
2025-05-18-01-若 松,4,1,3,62.8,4,1,3,1.7714791,0.008019141852855682,True,62.8,4,1,3
2025-05-18-02-若 松,1,2,5,11.3,1,2,6,0.76162416,0.008215771056711674,True,11.3,1,2,5
2025-05-18-03-若 松,2,3,4,58.8,1,2,3,0.05979359,0.0017058436060324311,True,58.8,2,3,4
2025-05-18-04-若 松,3,1,6,82.2,5,3,6,1.0228546,0.0014524379512295127,True,82.2,3,1,6
2025-05-18-05-若 松,1,2,3,4.1,1,2,3,0.9369848,0.012828299775719643,True,4.1,1,2,3
2025-05-18-06-若 松,1,4,5,32.3,3,1,4,0.14173555,0.0013519434724003077,True,32.3,1,4,5
2025-05-18-07-若 松,5,1,6,14.5,5,1,2,0.28887653,0.007585444953292608,True,14.5,5,1,6
2025-05-18-08-若 松,3,1,5,14.0,3,1,5,0.94033384,0.009022431448101997,True,14.0,3,1,5
2025-05-18-09-若 松,1,6,5,15.7,1,6,5,1.56618,0.008371376432478428,True,15.7,1,6,5
2025-05-18-10-若 松,1,5,3,70.4,1,2,3,1.3932047,0.005691600032150745,True,70.4,1,5,3
2025-05-18-11-若 松,1,3,5,71.9,3,2,1,0.679046,0.00890960544347763,True,71.9,1,3,5
2025-05-18-12-若 松,3,1,5,22.0,1,3,5,0.69791645,0.01701078750193119,True,22.0,3,1,5
2025-05-19-01-若 松,5,1,4,51.9,1,5,3,0.57635546,0.009427394717931747,True,51.9,5,1,4
2025-05-19-02-若 松,6,1,3,51.6,2,6,1,0.7432805,0.0035410590935498476,True,51.6,6,1,3
2025-05-19-03-若 松,1,6,4,21.4,6,1,2,0.95859253,0.007944449782371521,True,21.4,1,6,4
2025-05-19-04-若 松,2,1,4,64.5,1,2,3,0.5720568,0.01031991932541132,True,64.5,2,1,4
2025-05-19-05-若 松,1,4,3,9.1,1,4,3,1.0797503,0.011867718771100044,True,9.1,1,4,3
2025-05-19-06-若 松,2,3,6,93.6,2,3,6,1.61251,0.007100897375494242,True,93.6,2,3,6
2025-05-19-07-若 松,1,4,3,5.4,1,4,3,0.54051244,0.01529120933264494,True,5.4,1,4,3
2025-05-19-08-若 松,1,5,3,26.5,1,3,5,1.0419145,0.01308527309447527,True,26.5,1,5,3
2025-05-19-09-若 松,1,4,5,28.0,2,1,3,0.21008861,0.00036072309012524784,True,28.0,1,4,5
2025-05-19-10-若 松,1,2,5,19.2,1,2,3,0.8779835,0.003007416147738695,True,19.2,1,2,5
2025-05-19-11-若 松,1,2,5,12.9,1,2,5,1.0408136,0.015263346955180168,True,12.9,1,2,5
2025-05-19-12-若 松,3,4,6,78.7,3,2,1,0.046993375,0.0012376840459182858,True,78.7,3,4,6
2025-05-20-01-若 松,1,2,3,5.5,1,2,3,0.12678266,0.01405616570264101,True,5.5,1,2,3
2025-05-20-02-若 松,4,5,3,29.8,4,1,5,1.6841731,0.00513981468975544,True,29.8,4,5,3
2025-05-20-03-若 松,1,2,4,13.4,1,3,2,0.269925,0.0030143156182020903,True,13.4,1,2,4
2025-05-20-04-若 松,1,3,4,6.7,1,3,4,0.52452403,0.013883746229112148,True,6.7,1,3,4
2025-05-20-05-若 松,1,2,5,29.8,1,4,3,1.7549809,0.002484559081494808,True,29.8,1,2,5
2025-05-20-06-若 松,3,1,4,44.2,1,3,2,0.81423354,0.009560732170939445,True,44.2,3,1,4
2025-05-20-07-若 松,1,5,3,10.6,1,5,3,0.35815465,0.011148429475724697,True,10.6,1,5,3
2025-05-20-08-若 松,2,4,3,267.2,2,1,4,0.30516535,0.01278693787753582,True,267.2,2,4,3
2025-05-20-09-若 松,2,1,6,104.9,1,2,4,0.48624814,0.011908468790352345,True,104.9,2,1,6
2025-05-20-10-若 松,2,5,3,107.1,1,5,4,0.16568923,0.002815271494910121,True,107.1,2,5,3
2025-05-20-11-若 松,1,3,6,53.2,3,1,2,0.47488534,0.002150155371055007,True,53.2,1,3,6
2025-05-20-12-若 松,1,3,4,8.1,1,3,2,0.6548709,0.00846696738153696,True,8.1,1,3,4
2025-05-23-01-若 松,1,3,2,15.5,1,2,3,0.52686155,0.019330643117427826,True,15.5,1,3,2
2025-05-23-02-若 松,1,4,3,14.3,1,2,4,0.78808063,0.009650923311710358,True,14.3,1,4,3
2025-05-23-03-若 松,1,2,6,13.1,6,2,1,0.5617774,0.018235571682453156,True,13.1,1,2,6
2025-05-23-04-若 松,1,3,6,43.8,1,3,2,1.6115338,0.00392720103263855,True,43.8,1,3,6
2025-05-23-05-若 松,2,1,5,114.2,1,4,2,0.013402104,0.0014604731695726514,True,114.2,2,1,5
2025-05-23-06-若 松,6,4,1,164.8,1,6,4,0.87429225,0.015776028856635094,True,164.8,6,4,1
2025-05-23-07-若 松,1,2,4,4.6,1,2,3,0.42710054,0.005368742160499096,True,4.6,1,2,4
2025-05-23-08-若 松,1,2,3,6.2,2,1,3,0.57481265,0.016094129532575607,True,6.2,1,2,3
2025-05-23-09-若 松,1,3,5,15.4,1,3,4,0.37748736,0.008853400126099586,True,15.4,1,3,5
2025-05-23-10-若 松,4,3,6,108.3,4,1,6,1.0186826,0.0034184481482952833,True,108.3,4,3,6
2025-05-23-11-若 松,6,3,1,100.7,6,1,3,1.1890577,0.00899583287537098,True,100.7,6,3,1
2025-05-23-12-若 松,1,3,2,12.0,1,4,3,0.82644266,0.006298826076090336,True,12.0,1,3,2
2025-05-24-01-若 松,1,2,3,24.7,1,5,2,0.12077689,0.004114910960197449,True,24.7,1,2,3
2025-05-24-02-若 松,4,3,1,579.9,4,3,5,1.4936385,0.0038237334229052067,True,579.9,4,3,1
2025-05-24-03-若 松,1,3,2,14.2,1,4,3,1.4018373,0.0025755318347364664,True,14.2,1,3,2
2025-05-24-04-若 松,1,5,3,12.6,5,1,3,0.33813477,0.01992705836892128,True,12.6,1,5,3
2025-05-24-05-若 松,3,1,5,385.6,1,2,3,0.42166996,0.0043271323665976524,True,385.6,3,1,5
2025-05-24-06-若 松,3,6,1,191.0,1,2,6,1.1312289,0.00893703568726778,True,191.0,3,6,1
2025-05-24-07-若 松,1,5,6,8.6,1,3,5,1.4975873,0.0040191407315433025,True,8.6,1,5,6
2025-05-24-08-若 松,2,1,6,28.6,2,3,1,1.7684367,0.005784214939922094,True,28.6,2,1,6
2025-05-24-09-若 松,1,2,6,10.3,1,2,6,0.99701416,0.013211644254624844,True,10.3,1,2,6
2025-05-24-10-若 松,3,6,1,318.7,3,1,4,0.54410315,0.006408847868442535,True,318.7,3,6,1
2025-05-24-11-若 松,3,1,6,55.6,3,1,6,0.75724655,0.0106435501947999,True,55.6,3,1,6
2025-05-24-12-若 松,5,4,6,159.2,5,4,1,0.1979971,0.0017767222598195076,True,159.2,5,4,6
2025-05-25-01-若 松,2,1,3,17.5,1,2,4,1.2015548,0.008347418159246445,True,17.5,2,1,3
2025-05-25-02-若 松,4,2,5,157.4,1,4,2,1.1579504,0.0011999184498563409,True,157.4,4,2,5
2025-05-25-03-若 松,1,5,2,58.7,1,4,5,1.453659,0.007651266176253557,True,58.7,1,5,2
